Date,HistVol  ,Datetime
1561140000000,47.69,21-Jun-19 18:00
1561136400000,47.67,21-Jun-19 17:00
1561132800000,47.63,21-Jun-19 16:00
1561129200000,47.64,21-Jun-19 15:00
1561125600000,47.76,21-Jun-19 14:00
1561122000000,47.91,21-Jun-19 13:00
1561118400000,47.94,21-Jun-19 12:00
1561114800000,47.89,21-Jun-19 11:00
1561111200000,47.89,21-Jun-19 10:00
1561107600000,47.89,21-Jun-19 09:00
1561104000000,47.89,21-Jun-19 08:00
1561100400000,47.88,21-Jun-19 07:00
1561096800000,47.92,21-Jun-19 06:00
1561093200000,47.88,21-Jun-19 05:00
1561089600000,47.86,21-Jun-19 04:00
1561086000000,47.74,21-Jun-19 03:00
1561082400000,47.43,21-Jun-19 02:00
1561078800000,47.43,21-Jun-19 01:00
1561075200000,47.5,21-Jun-19 00:00
1561071600000,47.58,20-Jun-19 23:00
1561068000000,47.78,20-Jun-19 22:00
1561064400000,47.5,20-Jun-19 21:00
1561060800000,47.47,20-Jun-19 20:00
1561057200000,47.39,20-Jun-19 19:00
1561053600000,47.45,20-Jun-19 18:00
1561050000000,47.61,20-Jun-19 17:00
1561046400000,47.86,20-Jun-19 16:00
1561042800000,47.89,20-Jun-19 15:00
1561039200000,47.83,20-Jun-19 14:00
1561035600000,47.93,20-Jun-19 13:00
1561032000000,47.95,20-Jun-19 12:00
1561028400000,47.95,20-Jun-19 11:00
1561024800000,47.95,20-Jun-19 10:00
1561021200000,47.87,20-Jun-19 09:00
1561017600000,47.95,20-Jun-19 08:00
1561014000000,48.04,20-Jun-19 07:00
1561010400000,48.04,20-Jun-19 06:00
1561006800000,48.08,20-Jun-19 05:00
1561003200000,48.01,20-Jun-19 04:00
1560999600000,48.09,20-Jun-19 03:00
1560996000000,48.08,20-Jun-19 02:00
1560992400000,48.58,20-Jun-19 01:00
1560988800000,48.68,20-Jun-19 00:00
1560985200000,48.38,19-Jun-19 23:00
1560981600000,48.4,19-Jun-19 22:00
1560978000000,48.39,19-Jun-19 21:00
1560974400000,48.55,19-Jun-19 20:00
1560970800000,48.91,19-Jun-19 19:00
1560967200000,49.83,19-Jun-19 18:00
1560963600000,49.87,19-Jun-19 17:00
1560960000000,49.86,19-Jun-19 16:00
1560956400000,49.86,19-Jun-19 15:00
1560952800000,50.03,19-Jun-19 14:00
1560949200000,50.02,19-Jun-19 13:00
1560945600000,50.05,19-Jun-19 12:00
1560942000000,50.05,19-Jun-19 11:00
1560938400000,50.04,19-Jun-19 10:00
1560934800000,50.19,19-Jun-19 09:00
1560931200000,50.26,19-Jun-19 08:00
1560927600000,50.43,19-Jun-19 07:00
1560924000000,50.44,19-Jun-19 06:00
1560920400000,50.54,19-Jun-19 05:00
1560916800000,50.54,19-Jun-19 04:00
1560913200000,50.53,19-Jun-19 03:00
1560909600000,50.52,19-Jun-19 02:00
1560906000000,54.14,19-Jun-19 01:00
1560902400000,55.45,19-Jun-19 00:00
1560898800000,55.41,18-Jun-19 23:00
1560895200000,55.43,18-Jun-19 22:00
1560891600000,55.43,18-Jun-19 21:00
1560888000000,55.42,18-Jun-19 20:00
1560884400000,55.36,18-Jun-19 19:00
1560880800000,55.33,18-Jun-19 18:00
1560877200000,55.49,18-Jun-19 17:00
1560873600000,55.36,18-Jun-19 16:00
1560870000000,55.39,18-Jun-19 15:00
1560866400000,55.39,18-Jun-19 14:00
1560862800000,55.33,18-Jun-19 13:00
1560859200000,55.32,18-Jun-19 12:00
1560855600000,55.37,18-Jun-19 11:00
1560852000000,55.26,18-Jun-19 10:00
1560848400000,55.27,18-Jun-19 09:00
1560844800000,55.47,18-Jun-19 08:00
1560841200000,55.67,18-Jun-19 07:00
1560837600000,55.55,18-Jun-19 06:00
1560834000000,55.55,18-Jun-19 05:00
1560830400000,55.54,18-Jun-19 04:00
1560826800000,55.53,18-Jun-19 03:00
1560823200000,55.54,18-Jun-19 02:00
1560819600000,55.56,18-Jun-19 01:00
1560816000000,55.56,18-Jun-19 00:00
1560812400000,55.46,17-Jun-19 23:00
1560808800000,55.41,17-Jun-19 22:00
1560805200000,55.41,17-Jun-19 21:00
1560801600000,55.36,17-Jun-19 20:00
1560798000000,55.36,17-Jun-19 19:00
1560794400000,55.31,17-Jun-19 18:00
1560790800000,55.2,17-Jun-19 17:00
1560787200000,55.11,17-Jun-19 16:00
1560783600000,55.08,17-Jun-19 15:00
1560780000000,55.33,17-Jun-19 14:00
1560776400000,55.48,17-Jun-19 13:00
1560772800000,55.27,17-Jun-19 12:00
1560769200000,55.27,17-Jun-19 11:00
1560765600000,55.26,17-Jun-19 10:00
1560762000000,55.43,17-Jun-19 09:00
1560758400000,55.52,17-Jun-19 08:00
1560754800000,55.5,17-Jun-19 07:00
1560751200000,55.49,17-Jun-19 06:00
1560747600000,55.32,17-Jun-19 05:00
1560744000000,55.31,17-Jun-19 04:00
1560740400000,55.3,17-Jun-19 03:00
1560740400000,55.31,17-Jun-19 03:00
1560736800000,55.26,17-Jun-19 02:00
1560733200000,55.11,17-Jun-19 01:00
1560729600000,55.11,17-Jun-19 00:00
1560729600000,55.12,17-Jun-19 00:00
1560726000000,55.06,16-Jun-19 23:00
1560726000000,55.1,16-Jun-19 23:00
1560722400000,54.87,16-Jun-19 22:00
1560722400000,54.89,16-Jun-19 22:00
1560718800000,54.69,16-Jun-19 21:00
1560715200000,54.49,16-Jun-19 20:00
1560715200000,54.5,16-Jun-19 20:00
1560711600000,54.48,16-Jun-19 19:00
1560711600000,54.49,16-Jun-19 19:00
1560708000000,54.23,16-Jun-19 18:00
1560708000000,54.29,16-Jun-19 18:00
1560704400000,54.28,16-Jun-19 17:00
1560700800000,54.21,16-Jun-19 16:00
1560700800000,54.23,16-Jun-19 16:00
1560697200000,53.76,16-Jun-19 15:00
1560697200000,53.78,16-Jun-19 15:00
1560693600000,53.72,16-Jun-19 14:00
1560690000000,53.72,16-Jun-19 13:00
1560690000000,53.73,16-Jun-19 13:00
1560686400000,53.73,16-Jun-19 12:00
1560682800000,53.71,16-Jun-19 11:00
1560682800000,53.77,16-Jun-19 11:00
1560679200000,52.7,16-Jun-19 10:00
1560679200000,52.77,16-Jun-19 10:00
1560675600000,52.68,16-Jun-19 09:00
1560675600000,52.74,16-Jun-19 09:00
1560672000000,52.69,16-Jun-19 08:00
1560672000000,52.75,16-Jun-19 08:00
1560668400000,52.5,16-Jun-19 07:00
1560668400000,52.57,16-Jun-19 07:00
1560664800000,51.56,16-Jun-19 06:00
1560664800000,51.63,16-Jun-19 06:00
1560661200000,51.52,16-Jun-19 05:00
1560661200000,51.59,16-Jun-19 05:00
1560657600000,51.53,16-Jun-19 04:00
1560657600000,51.59,16-Jun-19 04:00
1560654000000,51.42,16-Jun-19 03:00
1560654000000,51.49,16-Jun-19 03:00
1560650400000,51.16,16-Jun-19 02:00
1560650400000,51.23,16-Jun-19 02:00
1560646800000,51.16,16-Jun-19 01:00
1560646800000,51.22,16-Jun-19 01:00
1560643200000,51.2,16-Jun-19 00:00
1560643200000,51.27,16-Jun-19 00:00
1560639600000,51.18,15-Jun-19 23:00
1560639600000,51.24,15-Jun-19 23:00
1560636000000,51.31,15-Jun-19 22:00
1560636000000,51.37,15-Jun-19 22:00
1560632400000,51.33,15-Jun-19 21:00
1560632400000,51.39,15-Jun-19 21:00
1560628800000,51.32,15-Jun-19 20:00
1560628800000,51.38,15-Jun-19 20:00
1560625200000,51.32,15-Jun-19 19:00
1560625200000,51.38,15-Jun-19 19:00
1560621600000,51.34,15-Jun-19 18:00
1560621600000,51.4,15-Jun-19 18:00
1560618000000,51.18,15-Jun-19 17:00
1560618000000,51.24,15-Jun-19 17:00
1560614400000,51.01,15-Jun-19 16:00
1560614400000,51.08,15-Jun-19 16:00
1560610800000,51,15-Jun-19 15:00
1560610800000,51.06,15-Jun-19 15:00
1560607200000,51.49,15-Jun-19 14:00
1560607200000,51.55,15-Jun-19 14:00
1560603600000,51.51,15-Jun-19 13:00
1560603600000,51.57,15-Jun-19 13:00
1560600000000,51.66,15-Jun-19 12:00
1560600000000,51.72,15-Jun-19 12:00
1560596400000,51.66,15-Jun-19 11:00
1560596400000,51.72,15-Jun-19 11:00
1560592800000,51.65,15-Jun-19 10:00
1560592800000,51.72,15-Jun-19 10:00
1560589200000,51.67,15-Jun-19 09:00
1560589200000,51.74,15-Jun-19 09:00
1560585600000,51.65,15-Jun-19 08:00
1560585600000,51.72,15-Jun-19 08:00
1560582000000,51.79,15-Jun-19 07:00
1560582000000,51.86,15-Jun-19 07:00
1560578400000,51.81,15-Jun-19 06:00
1560578400000,51.87,15-Jun-19 06:00
1560574800000,51.85,15-Jun-19 05:00
1560574800000,51.91,15-Jun-19 05:00
1560571200000,51.95,15-Jun-19 04:00
1560571200000,52.02,15-Jun-19 04:00
1560567600000,51.95,15-Jun-19 03:00
1560567600000,52.01,15-Jun-19 03:00
1560564000000,51.95,15-Jun-19 02:00
1560564000000,52.02,15-Jun-19 02:00
1560560400000,52.01,15-Jun-19 01:00
1560560400000,52.07,15-Jun-19 01:00
1560556800000,51.97,15-Jun-19 00:00
1560556800000,52.04,15-Jun-19 00:00
1560553200000,51.87,14-Jun-19 23:00
1560553200000,51.93,14-Jun-19 23:00
1560549600000,52.99,14-Jun-19 22:00
1560549600000,53.05,14-Jun-19 22:00
1560546000000,53.42,14-Jun-19 21:00
1560546000000,53.48,14-Jun-19 21:00
1560542400000,53.42,14-Jun-19 20:00
1560542400000,53.48,14-Jun-19 20:00
1560538800000,53.4,14-Jun-19 19:00
1560538800000,53.46,14-Jun-19 19:00
1560535200000,54.15,14-Jun-19 18:00
1560535200000,54.21,14-Jun-19 18:00
1560531600000,54.13,14-Jun-19 17:00
1560531600000,54.19,14-Jun-19 17:00
1560528000000,54.21,14-Jun-19 16:00
1560528000000,54.27,14-Jun-19 16:00
1560524400000,54.2,14-Jun-19 15:00
1560524400000,54.26,14-Jun-19 15:00
1560520800000,54.03,14-Jun-19 14:00
1560520800000,54.1,14-Jun-19 14:00
1560517200000,54,14-Jun-19 13:00
1560517200000,54.06,14-Jun-19 13:00
1560513600000,54,14-Jun-19 12:00
1560513600000,54.06,14-Jun-19 12:00
1560510000000,54.01,14-Jun-19 11:00
1560510000000,54.07,14-Jun-19 11:00
1560506400000,54.01,14-Jun-19 10:00
1560506400000,54.08,14-Jun-19 10:00
1560502800000,53.97,14-Jun-19 09:00
1560502800000,54.03,14-Jun-19 09:00
1560499200000,53.95,14-Jun-19 08:00
1560499200000,54.02,14-Jun-19 08:00
1560495600000,53.93,14-Jun-19 07:00
1560495600000,54,14-Jun-19 07:00
1560492000000,53.96,14-Jun-19 06:00
1560492000000,54.02,14-Jun-19 06:00
1560488400000,54,14-Jun-19 05:00
1560488400000,54.06,14-Jun-19 05:00
1560484800000,54.06,14-Jun-19 04:00
1560484800000,54.12,14-Jun-19 04:00
1560481200000,54.25,14-Jun-19 03:00
1560481200000,54.31,14-Jun-19 03:00
1560477600000,54.24,14-Jun-19 02:00
1560477600000,54.3,14-Jun-19 02:00
1560474000000,54.24,14-Jun-19 01:00
1560474000000,54.3,14-Jun-19 01:00
1560470400000,54.18,14-Jun-19 00:00
1560470400000,54.24,14-Jun-19 00:00
1560466800000,54.2,13-Jun-19 23:00
1560466800000,54.26,13-Jun-19 23:00
1560463200000,54.13,13-Jun-19 22:00
1560463200000,54.19,13-Jun-19 22:00
1560459600000,54.14,13-Jun-19 21:00
1560459600000,54.2,13-Jun-19 21:00
1560456000000,54.11,13-Jun-19 20:00
1560456000000,54.17,13-Jun-19 20:00
1560452400000,54.07,13-Jun-19 19:00
1560452400000,54.13,13-Jun-19 19:00
1560448800000,54.07,13-Jun-19 18:00
1560448800000,54.13,13-Jun-19 18:00
1560445200000,54.07,13-Jun-19 17:00
1560445200000,54.13,13-Jun-19 17:00
1560441600000,54.03,13-Jun-19 16:00
1560441600000,54.09,13-Jun-19 16:00
1560438000000,54.05,13-Jun-19 15:00
1560438000000,54.11,13-Jun-19 15:00
1560434400000,54.11,13-Jun-19 14:00
1560434400000,54.17,13-Jun-19 14:00
1560430800000,54.11,13-Jun-19 13:00
1560430800000,54.17,13-Jun-19 13:00
1560427200000,54.11,13-Jun-19 12:00
1560427200000,54.17,13-Jun-19 12:00
1560423600000,54.22,13-Jun-19 11:00
1560423600000,54.28,13-Jun-19 11:00
1560420000000,54.24,13-Jun-19 10:00
1560420000000,54.3,13-Jun-19 10:00
1560416400000,54.25,13-Jun-19 09:00
1560416400000,54.31,13-Jun-19 09:00
1560412800000,54.27,13-Jun-19 08:00
1560412800000,54.33,13-Jun-19 08:00
1560409200000,54.28,13-Jun-19 07:00
1560409200000,54.34,13-Jun-19 07:00
1560405600000,54.43,13-Jun-19 06:00
1560405600000,54.49,13-Jun-19 06:00
1560402000000,54.5,13-Jun-19 05:00
1560402000000,54.56,13-Jun-19 05:00
1560398400000,54.5,13-Jun-19 04:00
1560398400000,54.56,13-Jun-19 04:00
1560394800000,54.52,13-Jun-19 03:00
1560394800000,54.58,13-Jun-19 03:00
1560391200000,54.52,13-Jun-19 02:00
1560391200000,54.58,13-Jun-19 02:00
1560387600000,54.51,13-Jun-19 01:00
1560387600000,54.57,13-Jun-19 01:00
1560384000000,54.51,13-Jun-19 00:00
1560384000000,54.57,13-Jun-19 00:00
1560380400000,54.53,12-Jun-19 23:00
1560380400000,54.59,12-Jun-19 23:00
1560376800000,54.53,12-Jun-19 22:00
1560376800000,54.59,12-Jun-19 22:00
1560373200000,54.51,12-Jun-19 21:00
1560373200000,54.57,12-Jun-19 21:00
1560369600000,54.53,12-Jun-19 20:00
1560369600000,54.59,12-Jun-19 20:00
1560366000000,54.55,12-Jun-19 19:00
1560366000000,54.61,12-Jun-19 19:00
1560362400000,54.58,12-Jun-19 18:00
1560362400000,54.64,12-Jun-19 18:00
1560358800000,54.57,12-Jun-19 17:00
1560358800000,54.63,12-Jun-19 17:00
1560355200000,53.75,12-Jun-19 16:00
1560355200000,53.81,12-Jun-19 16:00
1560351600000,53.75,12-Jun-19 15:00
1560351600000,53.81,12-Jun-19 15:00
1560348000000,53.84,12-Jun-19 14:00
1560348000000,53.9,12-Jun-19 14:00
1560344400000,53.83,12-Jun-19 13:00
1560344400000,53.89,12-Jun-19 13:00
1560340800000,53.84,12-Jun-19 12:00
1560340800000,53.91,12-Jun-19 12:00
1560337200000,53.76,12-Jun-19 11:00
1560337200000,53.82,12-Jun-19 11:00
1560333600000,53.72,12-Jun-19 10:00
1560333600000,53.78,12-Jun-19 10:00
1560330000000,53.72,12-Jun-19 09:00
1560330000000,53.78,12-Jun-19 09:00
1560326400000,53.72,12-Jun-19 08:00
1560326400000,53.78,12-Jun-19 08:00
1560322800000,53.75,12-Jun-19 07:00
1560322800000,53.81,12-Jun-19 07:00
1560319200000,53.76,12-Jun-19 06:00
1560319200000,53.82,12-Jun-19 06:00
1560315600000,53.76,12-Jun-19 05:00
1560315600000,53.82,12-Jun-19 05:00
1560312000000,53.41,12-Jun-19 04:00
1560312000000,53.47,12-Jun-19 04:00
1560308400000,53.32,12-Jun-19 03:00
1560308400000,53.38,12-Jun-19 03:00
1560304800000,53.3,12-Jun-19 02:00
1560304800000,53.36,12-Jun-19 02:00
1560301200000,53.28,12-Jun-19 01:00
1560301200000,53.34,12-Jun-19 01:00
1560297600000,53.29,12-Jun-19 00:00
1560297600000,53.36,12-Jun-19 00:00
1560294000000,53.37,11-Jun-19 23:00
1560290400000,53.37,11-Jun-19 22:00
1560286800000,53.36,11-Jun-19 21:00
1560283200000,53.44,11-Jun-19 20:00
1560279600000,53.45,11-Jun-19 19:00
1560276000000,53.47,11-Jun-19 18:00
1560272400000,53.48,11-Jun-19 17:00
1560268800000,53.56,11-Jun-19 16:00
1560265200000,53.57,11-Jun-19 15:00
1560261600000,53.56,11-Jun-19 14:00
1560258000000,53.81,11-Jun-19 13:00
1560254400000,53.77,11-Jun-19 12:00
1560250800000,53.27,11-Jun-19 11:00
1560247200000,53.27,11-Jun-19 10:00
1560243600000,53.31,11-Jun-19 09:00
1560240000000,53.34,11-Jun-19 08:00
1560236400000,53.34,11-Jun-19 07:00
1560232800000,53.34,11-Jun-19 06:00
1560229200000,53.38,11-Jun-19 05:00
1560225600000,53.38,11-Jun-19 04:00
1560222000000,53.61,11-Jun-19 03:00
1560218400000,53.6,11-Jun-19 02:00
1560214800000,54.09,11-Jun-19 01:00
1560211200000,54.13,11-Jun-19 00:00
1560207600000,54.24,10-Jun-19 23:00
1560204000000,54.27,10-Jun-19 22:00
1560200400000,58.63,10-Jun-19 21:00
1560196800000,60.75,10-Jun-19 20:00
1560193200000,60.74,10-Jun-19 19:00
1560189600000,60.74,10-Jun-19 18:00
1560186000000,60.73,10-Jun-19 17:00
1560182400000,60.72,10-Jun-19 16:00
1560178800000,60.75,10-Jun-19 15:00
1560175200000,60.74,10-Jun-19 14:00
1560171600000,59.65,10-Jun-19 13:00
1560168000000,59.13,10-Jun-19 12:00
1560164400000,59.13,10-Jun-19 11:00
1560160800000,59.13,10-Jun-19 10:00
1560157200000,59.13,10-Jun-19 09:00
1560153600000,59.11,10-Jun-19 08:00
1560150000000,58.97,10-Jun-19 07:00
1560146400000,58.98,10-Jun-19 06:00
1560142800000,58.97,10-Jun-19 05:00
1560139200000,58.95,10-Jun-19 04:00
1560135600000,58.95,10-Jun-19 03:00
1560132000000,58.89,10-Jun-19 02:00
1560128400000,58.86,10-Jun-19 01:00
1560124800000,58.8,10-Jun-19 00:00
1560121200000,58.3,09-Jun-19 23:00
1560117600000,58.26,09-Jun-19 22:00
1560114000000,58.27,09-Jun-19 21:00
1560110400000,58.26,09-Jun-19 20:00
1560106800000,58.27,09-Jun-19 19:00
1560103200000,58.27,09-Jun-19 18:00
1560099600000,58,09-Jun-19 17:00
1560096000000,58.01,09-Jun-19 16:00
1560092400000,58,09-Jun-19 15:00
1560088800000,57.99,09-Jun-19 14:00
1560085200000,57.63,09-Jun-19 13:00
1560081600000,57.63,09-Jun-19 12:00
1560078000000,57.73,09-Jun-19 11:00
1560074400000,57.77,09-Jun-19 10:00
1560070800000,57.77,09-Jun-19 09:00
1560067200000,57.77,09-Jun-19 08:00
1560063600000,57.76,09-Jun-19 07:00
1560060000000,57.78,09-Jun-19 06:00
1560056400000,57.78,09-Jun-19 05:00
1560052800000,57.79,09-Jun-19 04:00
1560049200000,57.77,09-Jun-19 03:00
1560045600000,57.79,09-Jun-19 02:00
1560042000000,57.78,09-Jun-19 01:00
1560038400000,57.93,09-Jun-19 00:00
1560034800000,57.93,08-Jun-19 23:00
1560031200000,57.91,08-Jun-19 22:00
1560027600000,57.96,08-Jun-19 21:00
1560024000000,58,08-Jun-19 20:00
1560020400000,58,08-Jun-19 19:00
1560016800000,57.97,08-Jun-19 18:00
1560013200000,57.97,08-Jun-19 17:00
1560009600000,58.22,08-Jun-19 16:00
1560009600000,58.17,08-Jun-19 16:00
1560006000000,58.22,08-Jun-19 15:00
1560006000000,58.18,08-Jun-19 15:00
1560002400000,58.23,08-Jun-19 14:00
1560002400000,58.18,08-Jun-19 14:00
1559998800000,58.21,08-Jun-19 13:00
1559998800000,58.18,08-Jun-19 13:00
1559995200000,58.2,08-Jun-19 12:00
1559995200000,58.22,08-Jun-19 12:00
1559991600000,58.23,08-Jun-19 11:00
1559991600000,58.17,08-Jun-19 11:00
1559988000000,58.21,08-Jun-19 10:00
1559988000000,58.39,08-Jun-19 10:00
1559984400000,58.43,08-Jun-19 09:00
1559984400000,58.41,08-Jun-19 09:00
1559980800000,58.47,08-Jun-19 08:00
1559980800000,58.43,08-Jun-19 08:00
1559977200000,58.38,08-Jun-19 07:00
1559977200000,58.37,08-Jun-19 07:00
1559973600000,58.42,08-Jun-19 06:00
1559973600000,58.36,08-Jun-19 06:00
1559970000000,58.42,08-Jun-19 05:00
1559970000000,58.36,08-Jun-19 05:00
1559966400000,58.41,08-Jun-19 04:00
1559966400000,58.42,08-Jun-19 04:00
1559962800000,58.4,08-Jun-19 03:00
1559962800000,58.39,08-Jun-19 03:00
1559959200000,58.45,08-Jun-19 02:00
1559959200000,58.43,08-Jun-19 02:00
1559955600000,58.49,08-Jun-19 01:00
1559955600000,58.46,08-Jun-19 01:00
1559952000000,58.46,08-Jun-19 00:00
1559952000000,58.44,08-Jun-19 00:00
1559948400000,58.4,07-Jun-19 23:00
1559948400000,58.49,07-Jun-19 23:00
1559944800000,58.45,07-Jun-19 22:00
1559944800000,58.49,07-Jun-19 22:00
1559941200000,58.46,07-Jun-19 21:00
1559941200000,58.41,07-Jun-19 21:00
1559937600000,58.33,07-Jun-19 20:00
1559937600000,58.28,07-Jun-19 20:00
1559934000000,58.33,07-Jun-19 19:00
1559934000000,58.3,07-Jun-19 19:00
1559930400000,58.27,07-Jun-19 18:00
1559930400000,58.24,07-Jun-19 18:00
1559926800000,58.08,07-Jun-19 17:00
1559926800000,58.05,07-Jun-19 17:00
1559923200000,58.21,07-Jun-19 16:00
1559923200000,58.18,07-Jun-19 16:00
1559919600000,58.32,07-Jun-19 15:00
1559919600000,58.29,07-Jun-19 15:00
1559916000000,58.47,07-Jun-19 14:00
1559916000000,58.44,07-Jun-19 14:00
1559912400000,58.49,07-Jun-19 13:00
1559912400000,58.46,07-Jun-19 13:00
1559908800000,58.45,07-Jun-19 12:00
1559908800000,58.48,07-Jun-19 12:00
1559905200000,58.6,07-Jun-19 11:00
1559905200000,58.57,07-Jun-19 11:00
1559901600000,58.65,07-Jun-19 10:00
1559901600000,58.62,07-Jun-19 10:00
1559898000000,58.67,07-Jun-19 09:00
1559898000000,58.64,07-Jun-19 09:00
1559894400000,58.61,07-Jun-19 08:00
1559894400000,58.58,07-Jun-19 08:00
1559890800000,58.21,07-Jun-19 07:00
1559890800000,58.17,07-Jun-19 07:00
1559887200000,58.24,07-Jun-19 06:00
1559887200000,58.21,07-Jun-19 06:00
1559883600000,58.25,07-Jun-19 05:00
1559883600000,58.22,07-Jun-19 05:00
1559880000000,58.25,07-Jun-19 04:00
1559880000000,58.22,07-Jun-19 04:00
1559876400000,58.25,07-Jun-19 03:00
1559876400000,58.22,07-Jun-19 03:00
1559872800000,58.27,07-Jun-19 02:00
1559872800000,58.23,07-Jun-19 02:00
1559869200000,58.36,07-Jun-19 01:00
1559869200000,58.33,07-Jun-19 01:00
1559865600000,58.3,07-Jun-19 00:00
1559865600000,58.33,07-Jun-19 00:00
1559862000000,58.52,06-Jun-19 23:00
1559862000000,58.49,06-Jun-19 23:00
1559858400000,58.72,06-Jun-19 22:00
1559858400000,58.69,06-Jun-19 22:00
1559854800000,58.58,06-Jun-19 21:00
1559854800000,58.55,06-Jun-19 21:00
1559851200000,58.58,06-Jun-19 20:00
1559851200000,58.55,06-Jun-19 20:00
1559847600000,58.18,06-Jun-19 19:00
1559847600000,58.15,06-Jun-19 19:00
1559844000000,58.2,06-Jun-19 18:00
1559844000000,58.17,06-Jun-19 18:00
1559840400000,58.2,06-Jun-19 17:00
1559840400000,58.17,06-Jun-19 17:00
1559836800000,58.37,06-Jun-19 16:00
1559836800000,58.34,06-Jun-19 16:00
1559833200000,58.4,06-Jun-19 15:00
1559833200000,58.37,06-Jun-19 15:00
1559829600000,58.3,06-Jun-19 14:00
1559829600000,58.27,06-Jun-19 14:00
1559826000000,58.17,06-Jun-19 13:00
1559826000000,58.14,06-Jun-19 13:00
1559822400000,58.29,06-Jun-19 12:00
1559822400000,58.32,06-Jun-19 12:00
1559818800000,58.35,06-Jun-19 11:00
1559818800000,58.32,06-Jun-19 11:00
1559815200000,58.35,06-Jun-19 10:00
1559815200000,58.32,06-Jun-19 10:00
1559811600000,58.36,06-Jun-19 09:00
1559811600000,58.33,06-Jun-19 09:00
1559808000000,58.37,06-Jun-19 08:00
1559808000000,58.34,06-Jun-19 08:00
1559804400000,58.37,06-Jun-19 07:00
1559804400000,58.34,06-Jun-19 07:00
1559800800000,58.34,06-Jun-19 06:00
1559800800000,58.31,06-Jun-19 06:00
1559797200000,58.35,06-Jun-19 05:00
1559797200000,58.32,06-Jun-19 05:00
1559793600000,58.35,06-Jun-19 04:00
1559793600000,58.32,06-Jun-19 04:00
1559790000000,58.38,06-Jun-19 03:00
1559790000000,58.35,06-Jun-19 03:00
1559786400000,58.35,06-Jun-19 02:00
1559786400000,58.32,06-Jun-19 02:00
1559782800000,58.35,06-Jun-19 01:00
1559782800000,58.32,06-Jun-19 01:00
1559779200000,58.27,06-Jun-19 00:00
1559779200000,58.3,06-Jun-19 00:00
1559775600000,58.45,05-Jun-19 23:00
1559775600000,58.42,05-Jun-19 23:00
1559772000000,58.3,05-Jun-19 22:00
1559772000000,58.27,05-Jun-19 22:00
1559768400000,58.32,05-Jun-19 21:00
1559768400000,58.29,05-Jun-19 21:00
1559764800000,58.28,05-Jun-19 20:00
1559764800000,58.25,05-Jun-19 20:00
1559761200000,58.43,05-Jun-19 19:00
1559761200000,58.4,05-Jun-19 19:00
1559757600000,58.35,05-Jun-19 18:00
1559757600000,58.32,05-Jun-19 18:00
1559754000000,58.2,05-Jun-19 17:00
1559754000000,58.17,05-Jun-19 17:00
1559750400000,58,05-Jun-19 16:00
1559750400000,57.97,05-Jun-19 16:00
1559746800000,57.96,05-Jun-19 15:00
1559746800000,57.93,05-Jun-19 15:00
1559743200000,58.06,05-Jun-19 14:00
1559743200000,58.03,05-Jun-19 14:00
1559739600000,58,05-Jun-19 13:00
1559739600000,57.97,05-Jun-19 13:00
1559736000000,58,05-Jun-19 12:00
1559736000000,58.03,05-Jun-19 12:00
1559732400000,58.09,05-Jun-19 11:00
1559732400000,58.06,05-Jun-19 11:00
1559728800000,58.13,05-Jun-19 10:00
1559728800000,58.1,05-Jun-19 10:00
1559725200000,58.12,05-Jun-19 09:00
1559725200000,58.09,05-Jun-19 09:00
1559721600000,58.08,05-Jun-19 08:00
1559721600000,58.05,05-Jun-19 08:00
1559718000000,58.02,05-Jun-19 07:00
1559718000000,57.99,05-Jun-19 07:00
1559714400000,58.03,05-Jun-19 06:00
1559714400000,58,05-Jun-19 06:00
1559710800000,58.01,05-Jun-19 05:00
1559710800000,57.98,05-Jun-19 05:00
1559707200000,58.08,05-Jun-19 04:00
1559707200000,58.05,05-Jun-19 04:00
1559703600000,58.13,05-Jun-19 03:00
1559703600000,58.1,05-Jun-19 03:00
1559700000000,58.16,05-Jun-19 02:00
1559700000000,58.13,05-Jun-19 02:00
1559696400000,57.76,05-Jun-19 01:00
1559696400000,57.73,05-Jun-19 01:00
1559692800000,57.73,05-Jun-19 00:00
1559692800000,57.77,05-Jun-19 00:00
1559689200000,57.81,04-Jun-19 23:00
1559689200000,57.78,04-Jun-19 23:00
1559685600000,59.07,04-Jun-19 22:00
1559685600000,59.04,04-Jun-19 22:00
1559682000000,59.17,04-Jun-19 21:00
1559682000000,59.14,04-Jun-19 21:00
1559678400000,59.16,04-Jun-19 20:00
1559678400000,59.13,04-Jun-19 20:00
1559674800000,59.02,04-Jun-19 19:00
1559674800000,58.99,04-Jun-19 19:00
1559671200000,58.28,04-Jun-19 18:00
1559671200000,58.25,04-Jun-19 18:00
1559667600000,58.36,04-Jun-19 17:00
1559667600000,58.33,04-Jun-19 17:00
1559664000000,58.4,04-Jun-19 16:00
1559664000000,58.37,04-Jun-19 16:00
1559660400000,58.53,04-Jun-19 15:00
1559660400000,58.5,04-Jun-19 15:00
1559656800000,59.09,04-Jun-19 14:00
1559656800000,59.06,04-Jun-19 14:00
1559653200000,59.16,04-Jun-19 13:00
1559653200000,59.13,04-Jun-19 13:00
1559649600000,59.17,04-Jun-19 12:00
1559649600000,59.2,04-Jun-19 12:00
1559646000000,59.25,04-Jun-19 11:00
1559646000000,59.22,04-Jun-19 11:00
