,blk,window,ticket_count,ticket_price,pow_diff,circulation,ticket_pool_value,ticket_pool_size,pow_hashrate_THs,pow_work_total,date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,PriceRealised,btc_blk_est,DailyIssuedNtv,DailyIssuedUSD,inf_pct_ann,S2F,age,notes,blk_reward,Sply_ideal,PoWSply_ideal,PoSSply_ideal,FundSply_ideal,inflation_ideal,S2F_ideal,PoW_Income,PoS_Income,Fund_Income,ticket_dcr_cost,ticket_usd_cost,CapTicket,CapTicketPrice,dcr_hodl_rating,dcr_hodl_rating_tot,dcr_hodl_rating_pool,dcr_hodl_rating_posideal,CapAvg,PriceAvg,CapDelta,PriceDelta,CapTop,PriceTop,CapS2Fmodel,PriceS2Fmodel,CapPlanBmodel,PricePlanBmodel,CapInflow,PriceInflow,CapFee,PriceFee,MinerIncome,FeesPct,MinerCap,btc_blk
1286,185328.0,144,604,79.78324567,26550792.07360363,6558683.06537024,304026957042808,40699,299.0,4267,2017-11-10 00:00:00+00:00,14009.0,311.0,3732713.0,12002.2926045,1.32350875,198397450.21560863,149902636.12236848,24082299.3227537,0.00297617048030496,0.09011371855172695,0.000419,0.01268665498936898,11.71123084,354.597482501045,94.27670981,152.6427497290481,0.004573386437171242,30.2784128624558,4128.011632299301,8.55509834611393,6552438.8981965,5471.0,11398.0,69502.20167374,2104416.3571271664,23.10875785,699.6965109208164,1.00314335,30.373588511527,263393.62193597,7975140.830314894,0.09421065194787343,0.08206283483351254,0.07755684569097544,22.877380232210612,464688.0,7110.000030620024,215279.51637918645,0.3960586357990458,2.5248786659644633,641.0,,23.144898723530094,6699277.01998258,3011566.2119902093,2345783.1059980723,1341927.7019979968,0.3631722865856068,2.7535140673909337,1999.7192497130002,999.8596248565001,333.2865416188333,48189.08038468,1459088.8713494113,552662316.1188661,84.34452036950417,1784.5541439427195,11693181988.70803,5425525660.610382,3507954596.612409,59064286.321207814,9.014091888360031,90838349.80116066,13.863288343850579,708771435.8544937,108.16910266032038,76905463.18623726,11.736921836448532,48507779.22322546,7.4030113026428666,92402381.45962346,14.101982925022984,1424957.6895872667,0.21746981722782238,93827339.14921072,0.015187020142617498,23898622327.19824,126264.0
1287,185472.0,144,773,79.26260074,26177202.28941479,6561992.78586145,305592638543283,40848,311.0,4283,2017-11-11 00:00:00+00:00,11297.0,242.0,2744261.0,11339.9214876,1.32484985,198961924.5142065,150176961.1612303,26357822.1437539,0.00302484548669586,0.09177043477487637,0.000419,0.012711992179367615,8.98076625,272.46642084660766,191.5319405,153.74558174163872,0.004780245001461135,30.3388834829776,4589.082506127156,5.0246603245399974,6557984.39734406,4167.0,9004.0,34239.63846477,1038792.4018819351,18.38025779,557.6364994779013,0.99614978,30.22207210701377,165495.84115769,5020959.041800526,0.09385092819994245,0.08183719132980667,0.07736993547246467,22.89986557791308,464832.0,5545.499147560447,168244.25249278801,0.30864775916199394,3.2399392845588406,642.0,,23.144898723530094,6702609.885398809,3013565.9312399197,2346782.9656229275,1342260.9885396264,0.36299169956431365,2.7548839304046493,1999.7192497130002,999.8596248565001,333.2865416188333,61269.990372019995,1858863.098899874,554521179.2177659,84.55664814364964,1825.532258764614,11971812069.826597,5578692197.017576,3591543620.947979,59172902.499929085,9.023031912655009,91004058.66130121,13.87683366525807,710074829.9991491,108.27638295186013,140807283.37383735,21.4711220464116,110995529.60843816,16.92525063850268,92570625.71211624,14.11571301535983,1425230.1560081132,0.217327469791682,93995855.86812435,0.015162691406392459,23992618183.066364,126336.0
1288,185616.0,144,678,79.1350824,24245718.67689865,6565297.87737295,305223876302394,40751,314.0,4298,2017-11-11 00:00:00+00:00,11297.0,242.0,2744261.0,11339.9214876,1.32484985,198961924.5142065,150176961.1612303,26357822.1437539,0.00302484548669586,0.09177043477487637,0.000419,0.012711992179367615,8.98076625,272.46642084660766,191.5319405,153.74558174163872,0.004780245001461135,30.3388834829776,4589.082506127156,5.0246603245399974,6557984.39734406,4167.0,9004.0,34239.63846477,1038792.4018819351,18.38025779,557.6364994779013,0.99614978,30.22207210701377,165495.84115769,5020959.041800526,0.09385092819994245,0.08183719132980667,0.07736993547246467,22.89986557791308,464832.0,5545.499147560447,168244.25249278801,0.30864775916199394,3.2399392845588406,642.0,,23.144898723530094,6705942.750815038,3015565.65048963,2347782.8252477827,1342594.275081256,0.362811292047159,2.7562537934183644,1999.7192497130002,999.8596248565001,333.2865416188333,53653.5858672,1627789.8900689145,556148969.1078348,84.8048631120671,1847.6405367626453,12116797811.989832,5639440066.441305,3635039343.5969496,59281350.150832325,9.039568647775507,90895611.01039797,13.860296930137572,711376201.8099879,108.4748237733061,140807283.37383735,21.4711220464116,110995529.60843816,16.92525063850268,92738869.96460903,14.14136788769544,1425502.6224289597,0.2173690170727272,94164372.58703798,0.015138449747661618,24086782555.6534,126408.0
1289,185760.0,144,839,78.79229628,22351545.00945295,6568579.8239859,306017291200972,40813,352.0,4312,2017-11-12 00:00:00+00:00,13364.0,270.0,3164368.0,11719.88148148,1.28194704,192604367.35437384,150243622.66589284,23630983.8851249,0.00291192231770833,0.08544091230090747,0.000455,0.013350498693079093,10.06360353,295.2837929119366,172.38036738,148.85414986001493,0.005033670087083582,29.3417553694046,4365.984708081585,5.683344360775727,6564173.30625036,4793.0,10595.0,38079.58763474,1117321.9449463454,17.08492143,501.3015851045582,0.9956186,29.213197402429092,181014.74252396,5311290.293393794,0.09389173748858777,0.08166330534998849,0.07726454394998127,22.888430219054683,464976.0,6188.908906299621,181593.45113217284,0.34413347201671285,2.905849274526353,643.0,,23.144898723530094,6709275.616231266,3017565.3697393406,2348782.684872638,1342927.5616228855,0.36263106376663407,2.7576236564320795,1999.7192497130002,999.8596248565001,333.2865416188333,66106.73657892,1939687.6929683413,558088656.8008032,85.02040253407007,1877.0136790746376,12321043087.648516,5743986416.175912,3696312926.2945547,59384701.326959096,9.04679059439418,90858921.33893374,13.841639624660505,712616415.9235091,108.56148713273014,108140640.30870494,16.47437312566598,77341297.42451285,11.782336299815395,92920463.4157412,14.155699290764153,1425797.9062218717,0.21720905888700973,94346261.32196307,0.015112394346568104,24181128816.975365,126480.0
1290,185904.0,144,649,78.95518817,20710798.11934901,6571838.6257003,306302207664741,40798,316.0,4325,2017-11-12 00:00:00+00:00,13364.0,270.0,3164368.0,11719.88148148,1.28194704,192604367.35437384,150243622.66589284,23630983.8851249,0.00291192231770833,0.08544091230090747,0.000455,0.013350498693079093,10.06360353,295.2837929119366,172.38036738,148.85414986001493,0.005033670087083582,29.3417553694046,4365.984708081585,5.683344360775727,6564173.30625036,4793.0,10595.0,38079.58763474,1117321.9449463454,17.08492143,501.3015851045582,0.9956186,29.213197402429092,181014.74252396,5311290.293393794,0.09389173748858777,0.08166330534998849,0.07726454394998127,22.888430219054683,464976.0,6188.908906299621,181593.45113217284,0.34413347201671285,2.905849274526353,643.0,,23.144898723530094,6712608.481647495,3019565.088989051,2349782.544497493,1343260.848164515,0.36245101445576144,2.758993519445795,1999.7192497130002,999.8596248565001,333.2865416188333,51241.91712233,1503527.7968627117,559592184.5976659,85.2494531283667,1750.3108391331637,11489343687.87858,5361240741.260134,3446803106.363574,59487892.39282077,9.06251093891394,90755730.27307206,13.825919280140743,713854708.7138492,108.75013126696727,108140640.30870494,16.47437312566598,77341297.42451285,11.782336299815395,93102056.86687338,14.183363619943163,1426093.1900147838,0.21725404304253634,94528150.05688816,0.015086439215794913,24275656967.032253,126552.0
1291,186048.0,144,745,78.58166726,21404692.71244184,6575115.94333354,307489377971490,40912,277.0,4338,2017-11-13 00:00:00+00:00,13944.0,314.0,3596164.0,11452.75159236,1.38355084,208998212.6881188,151059293.52574387,21198045.3034737,0.00312048125514403,0.099246008027185,0.000419,0.013326174382505992,12.13243112,385.86847920969564,141.48228357,163.99701208662452,0.004878438469900645,31.8047121300859,4616.734637823391,11.378224387799602,6571297.10318665,5427.0,10611.0,46446.07747053,1477204.123521875,26.78030165,851.7397847351144,1.26821513,40.33521712866947,284165.78075965,9037810.85428177,0.09114362340281706,0.08278368482387403,0.07679190582516035,22.98774369104236,465120.0,7123.796936290339,226570.3108319021,0.39568837642191723,2.5272412827555826,644.0,,23.144898723530094,6715941.347063724,3021564.8082387615,2350782.4041223484,1343594.1347061447,0.36227114384809384,2.76036338245951,1999.7192497130002,999.8596248565001,333.2865416188333,58543.3421087,1861954.1429003396,561454138.7405663,85.44038261004782,1735.7129484119876,11405885469.863253,5337132948.44263,3421765640.958976,59603612.45496883,9.070296399483288,91455681.07077503,13.917447291559073,715243349.459626,108.84355679379945,77080122.89861934,11.729818586537581,48658618.11140663,7.404720460411138,93328627.17770529,14.20246653167561,1426479.0584939935,0.21707724306092388,94755106.23619927,0.01505437664687073,24370412073.26845,126624.0
1292,186192.0,144,677,78.44960297,21594289.62526514,6578402.5189262,307308649591929,40859,354.0,4351,2017-11-13 00:00:00+00:00,13944.0,314.0,3596164.0,11452.75159236,1.38355084,208998212.6881188,151059293.52574387,21198045.3034737,0.00312048125514403,0.099246008027185,0.000419,0.013326174382505992,12.13243112,385.86847920969564,141.48228357,163.99701208662452,0.004878438469900645,31.8047121300859,4616.734637823391,11.378224387799602,6571297.10318665,5427.0,10611.0,46446.07747053,1477204.123521875,26.78030165,851.7397847351144,1.26821513,40.33521712866947,284165.78075965,9037810.85428177,0.09114362340281706,0.08278368482387403,0.07679190582516035,22.98774369104236,465120.0,7123.796936290339,226570.3108319021,0.39568837642191723,2.5272412827555826,644.0,,23.144898723530094,6719274.212479953,3023564.527488472,2351782.2637472036,1343927.4212477743,0.36209145167771234,2.7617332454732253,1999.7192497130002,999.8596248565001,333.2865416188333,53110.38121069,1689160.3855251186,563143299.1260914,85.69743389824873,1735.3785669375957,11403688149.849222,5332968439.363695,3421106444.9547668,59719153.52243454,9.08787908759667,91340140.00330934,13.899864603445693,716629842.2692145,109.05454905116005,77080122.89861934,11.729818586537581,48658618.11140663,7.404720460411138,93555197.48853719,14.23694531223813,1426864.9269732032,0.21713596335208568,94982062.4155104,0.015022467302628278,24465394135.683964,126696.0
1293,186336.0,144,639,78.10981821,20722508.39760262,6581670.57860002,307833727035967,40896,279.0,4364,2017-11-14 00:00:00+00:00,12271.0,288.0,3652117.0,12680.96180556,1.47101359,223728137.27130938,152091142.0412358,21184454.662348,0.00242848638304455,0.08259850924856081,0.000419,0.014251171271447928,7.84886799,266.958381891349,256.98398583,176.5975015443111,0.00515934622150789,34.0123419366299,5130.778217271857,22.04045265763977,6577851.58364421,4648.0,8715.0,25596.34820225,870591.747383969,18.09252671,615.3692049581296,0.99635159,33.88825096818488,157676.37028912,5362942.621600221,0.09123301600945727,0.08345209013529846,0.0725197213334001,23.121704724899775,465264.0,6554.480457560159,222933.23053949454,0.3637031539231001,2.7494949912131803,645.0,,23.144898723530094,6722607.0778961815,3025564.2467381824,2352782.123372059,1344260.7077894039,0.3619119376792255,2.763103108486941,1999.7192497130002,999.8596248565001,333.2865416188333,49912.17383619,1697629.9233170068,564840929.0494083,85.87012368200614,1751.0472908169045,11518129194.935879,5390314137.484005,3455438758.4807634,59845899.25948931,9.09809205916044,92245242.78174649,14.023612665739336,718150791.1138718,109.17710470992529,94564720.97054037,14.376232082474315,64368827.928440034,9.785691742953391,93778130.7190767,14.256650446819972,1427131.8853550944,0.2169601833072138,95205262.6044318,0.014990052506705251,24560599398.288395,126768.0
1294,186480.0,144,759,77.56273185,22059605.36415072,6584910.86439558,307319409109648,40798,328.0,4378,2017-11-14 00:00:00+00:00,12271.0,288.0,3652117.0,12680.96180556,1.47101359,223728137.27130938,152091142.0412358,21184454.662348,0.00242848638304455,0.08259850924856081,0.000419,0.014251171271447928,7.84886799,266.958381891349,256.98398583,176.5975015443111,0.00515934622150789,34.0123419366299,5130.778217271857,22.04045265763977,6577851.58364421,4648.0,8715.0,25596.34820225,870591.747383969,18.09252671,615.3692049581296,0.99635159,33.88825096818488,157676.37028912,5362942.621600221,0.09123301600945727,0.08345209013529846,0.0725197213334001,23.121704724899775,465264.0,6554.480457560159,222933.23053949454,0.3637031539231001,2.7494949912131803,645.0,,23.144898723530094,6725939.94331241,3027563.965987893,2353781.982996914,1344593.9943310334,0.36173260158776804,2.764472971500656,1999.7192497130002,999.8596248565001,333.2865416188333,58870.11347415001,2002310.4293309932,566843239.4787393,86.17452556822529,1765.7187637695142,11614635966.531597,5426396471.354652,3484390789.959479,59972449.25023204,9.117330862154626,92118692.79100376,14.00437386274515,719669391.0027845,109.40797034585552,94564720.97054037,14.376232082474315,64368827.928440034,9.785691742953391,94001063.9496162,14.290541942805351,1427398.8437369857,0.21700076774097557,95428462.79335319,0.014957789342451898,24656027861.08175,126840.0
1295,186624.0,144,676,77.26345676,21537607.25876592,6588211.32692737,306794909130989,40705,330.0,4391,2017-11-15 00:00:00+00:00,12979.0,285.0,3036578.0,10654.65964912,1.46949626,224867709.17592308,153023669.3072769,21769893.7138628,0.00261732220646625,0.08938675631198105,0.000419,0.01430968292791391,9.2286781,315.1777027560453,156.82976209,176.6646400443492,0.0047058332121566356,34.1519878947826,4817.929408550613,26.354045279794562,6584322.70088372,4924.0,9743.0,41983.88503109,1433833.13335773,19.24280399,657.1800089281543,0.99631817,34.02624608119195,187482.63924787,6402904.82607515,0.09121109761059192,0.08315305366921756,0.07237297033831423,23.24060898271871,465408.0,6471.117239509709,221001.51762945458,0.35872448841306515,2.7876546829122995,646.0,,23.144898723530094,6729272.808728639,3029563.6852376033,2354781.8426217693,1344927.280872663,0.3615534431389992,2.765842834514371,1999.7192497130002,999.8596248565001,333.2865416188333,52230.09676976,1783761.6326241673,568627001.1113634,86.3607430776509,1783.6153367163924,11743898951.186104,5472041051.52544,3523169685.355831,60099683.247088276,9.127694066243434,92923986.06018862,14.112914916475274,721196198.9650593,109.53232879492121,97779546.91323467,14.850357638168479,67382405.03671198,10.233764063184235,94222065.46724565,14.310061907293754,1427714.0214397418,0.21683536580734722,95649779.4886854,0.014926474781979282,24751677640.570435,126912.0
1296,186768.0,144,670,76.7331109,21852227.97495777,6591493.27354032,307325313054049,40751,321.0,4405,2017-11-15 00:00:00+00:00,12979.0,285.0,3036578.0,10654.65964912,1.46949626,224867709.17592308,153023669.3072769,21769893.7138628,0.00261732220646625,0.08938675631198105,0.000419,0.01430968292791391,9.2286781,315.1777027560453,156.82976209,176.6646400443492,0.0047058332121566356,34.1519878947826,4817.929408550613,26.354045279794562,6584322.70088372,4924.0,9743.0,41983.88503109,1433833.13335773,19.24280399,657.1800089281543,0.99631817,34.02624608119195,187482.63924787,6402904.82607515,0.09121109761059192,0.08315305366921756,0.07237297033831423,23.24060898271871,465408.0,6471.117239509709,221001.51762945458,0.35872448841306515,2.7876546829122995,646.0,,23.144898723530094,6732605.674144868,3031563.4044873137,2355781.7022466245,1345260.5674142926,0.3613744620691017,2.7672126975280866,1999.7192497130002,999.8596248565001,333.2865416188333,51411.184303,1755794.1439724932,570382795.2553359,86.62740591052464,1737.4159731850334,11439707433.120195,5339519078.641955,3431912229.9360585,60226721.0465708,9.146988047606996,92796948.2607061,14.093620935111714,722720652.5588496,109.76385657128395,97779546.91323467,14.850357638168479,67382405.03671198,10.233764063184235,94443066.98487511,14.343626713830318,1428029.199142498,0.2168832337076726,95871096.18401761,0.014895304799702087,24847548736.75445,126984.0
1297,186912.0,144,775,76.09743234,22921423.66911274,6594784.47811269,307181749502897,40714,340.0,4419,2017-11-15 00:00:00+00:00,12979.0,285.0,3036578.0,10654.65964912,1.46949626,224867709.17592308,153023669.3072769,21769893.7138628,0.00261732220646625,0.08938675631198105,0.000419,0.01430968292791391,9.2286781,315.1777027560453,156.82976209,176.6646400443492,0.0047058332121566356,34.1519878947826,4817.929408550613,26.354045279794562,6584322.70088372,4924.0,9743.0,41983.88503109,1433833.13335773,19.24280399,657.1800089281543,0.99631817,34.02624608119195,187482.63924787,6402904.82607515,0.09121109761059192,0.08315305366921756,0.07237297033831423,23.24060898271871,465408.0,6471.117239509709,221001.51762945458,0.35872448841306515,2.7876546829122995,646.0,,23.144898723530094,6735938.539561097,3033563.123737024,2356781.5618714797,1345593.8539559222,0.36119565811478044,2.7685825605418017,1999.7192497130002,999.8596248565001,333.2865416188333,58975.5100635,2014130.9057772814,572396926.1611133,86.9333038741082,1745.7865138652032,11494821774.139309,5362737555.876767,3448446532.2417927,60353563.102140404,9.166252300185713,92670106.20513651,14.074356682532999,724242757.2256849,109.99502760222856,97779546.91323467,14.850357638168479,67382405.03671198,10.233764063184235,94664068.50250457,14.37719152036688,1428344.376845254,0.216931101607998,96092412.87934983,0.014864278396657932,24943641149.6338,127056.0
1298,187056.0,144,683,75.720988,24321340.73395713,6598066.42472564,306697282087780,40637,404.0,4434,2017-11-16 00:00:00+00:00,13237.0,306.0,3200279.0,10458.42810458,1.40956839,216453117.1374165,153559855.2187059,22373260.4617803,0.00259921507171854,0.08535608151737116,0.000455,0.014941825135203512,9.60409969,315.3907212066863,244.1171939,170.88122763877573,0.0041920366540035,32.8391761213264,4441.531493777875,14.893263830909408,6591307.78244,5204.0,9996.0,27000.58802563,886677.0655530402,18.3449193,602.4320358242198,0.99569097,32.69767112624432,183375.81335732,6021910.631232509,0.09125539603137266,0.08293789372401308,0.07239272908726388,23.297327372241206,465552.0,6985.081556280144,229384.32344851235,0.3868056009817291,2.5852779728679143,647.0,,23.144898723530094,6739271.404977325,3035562.8429867346,2357781.421496335,1345927.1404975518,0.36101703101326116,2.769952423555517,1999.7192497130002,999.8596248565001,333.2865416188333,51717.434804000004,1698357.950071772,574095284.1111851,87.09884336468717,1765.6574801987633,11637991890.35751,5415223502.749189,3491397567.1072526,60473732.119873494,9.17476988117327,93086123.0988324,14.122557491067933,725684785.4384819,110.09723857407924,81443923.95560472,12.356261707666068,52467723.796695575,7.96013864448503,94893452.82595308,14.396756449267947,1428659.7675664609,0.2167490602354474,96322112.59351954,0.014832105828029563,25039963262.22732,127128.0
1299,187200.0,144,732,75.10799259,25384283.38551046,6601343.74235888,306838396765813,40654,285.0,4449,2017-11-16 00:00:00+00:00,13237.0,306.0,3200279.0,10458.42810458,1.40956839,216453117.1374165,153559855.2187059,22373260.4617803,0.00259921507171854,0.08535608151737116,0.000455,0.014941825135203512,9.60409969,315.3907212066863,244.1171939,170.88122763877573,0.0041920366540035,32.8391761213264,4441.531493777875,14.893263830909408,6591307.78244,5204.0,9996.0,27000.58802563,886677.0655530402,18.3449193,602.4320358242198,0.99569097,32.69767112624432,183375.81335732,6021910.631232509,0.09125539603137266,0.08293789372401308,0.07239272908726388,23.297327372241206,465552.0,6985.081556280144,229384.32344851235,0.3868056009817291,2.5852779728679143,647.0,,23.144898723530094,6742604.270393554,3037562.562236445,2358781.28112119,1346260.4270391813,0.3608385805022892,2.7713222865692324,1999.7192497130002,999.8596248565001,333.2865416188333,54979.05057588,1805466.724844635,575900750.8360298,87.37275967757043,1766.1960665972235,11641541879.077196,5419367694.487772,3492462563.723159,60593716.262194686,9.192973270588773,92966138.9565112,14.10435410165243,727124595.1463362,110.31567924706528,81443923.95560472,12.356261707666068,52467723.796695575,7.96013864448503,95122837.14940159,14.43155748284426,1428975.1582876677,0.21679690972626425,96551812.30768926,0.014800086338450489,25136515074.53501,127200.0
1300,187344.0,144,841,74.65458945,27855763.73945428,6604602.54407328,306796961027743,40652,315.0,4467,2017-11-17 00:00:00+00:00,13038.0,300.0,3898724.0,12995.74666667,1.37656073,212123450.6473515,154096688.41583076,25020055.7669959,0.0029233579358196,0.09398303170778675,0.000419,0.013470430631520423,10.1118951,325.0873066772345,194.34219857,168.15383718778247,0.004159511027761546,32.1489991205738,4370.9094659672355,17.1679876190876,6598135.44589022,4934.0,9575.0,33951.12072576,1091494.5503549532,18.5897772,597.6427308544629,0.99503901,31.989508257426625,177997.11671387,5722429.1486988785,0.09127248719958496,0.08258893350660794,0.07227220359024523,23.354580953898566,465696.0,6827.663450219668,219502.54625668598,0.37769718123662216,2.6476236775871347,648.0,,23.144898723530094,6745937.135809783,3039562.2814861555,2359781.1407460454,1346593.713580811,0.360660306320128,2.7726921495829475,1999.7192497130002,999.8596248565001,333.2865416188333,62784.50972745,2018459.1480134472,577919209.9840432,87.58826106608826,1787.1535338403828,11791881078.880196,5482932730.722211,3537564323.6640587,60710188.002690576,9.201112723520268,93386500.41314018,14.153468230378298,728522256.0322869,110.4133526822432,86289856.5536136,13.077915308234687,56786640.63556076,8.606467857662947,95342339.69565828,14.4498912575437,1429300.2455943448,0.21662184071783688,96771639.94125262,0.014769825606572683,25233286714.476265,127272.0
1301,187488.0,144,1006,74.57739097,24681127.11143037,6607884.49068623,306798710507005,40658,305.0,4482,2017-11-18 00:00:00+00:00,11386.0,242.0,2674894.0,11053.28099174,1.47809006,229334874.65109086,155156225.81884268,26360273.7576578,0.00220091542891785,0.07643483659837069,0.000455,0.015801538848477382,7.26082,252.15852593802538,233.67194885,182.09838840361402,0.004454588215663356,34.7286568098404,4612.013391622973,28.44252062983391,6603620.63257536,4484.0,8009.0,28260.21978747,981439.4743697065,21.73749595,754.9140367528456,1.002717705,34.82303905409579,174095.60502367,6046106.518968562,0.09136255241137362,0.08353009453913454,0.07257756224785615,23.49562981456931,465840.0,5485.186685140245,190493.16592614166,0.30318112615372766,3.2983583532602587,649.0,,23.144898723530094,6749270.001226012,3041562.000735866,2360781.0003709006,1346927.0001224405,0.3604822082055582,2.7740620125966626,1999.7192497130002,999.8596248565001,333.2865416188333,75024.85531582,2605512.452471043,580524722.4365143,87.91006551357785,1823.0279106014987,12038584724.208805,5593026121.908194,3611575417.2626414,60839700.05080763,9.213082252285687,94316525.76803505,14.282547562283623,730076400.6096916,110.55698702742825,147044570.53144398,22.267264991886393,117779125.76304726,17.835537853590225,95532832.86158442,14.46673547391946,1429552.4041202827,0.21648009231002244,96962385.2657047,0.01474337084636377,25330249099.74197,127344.0
1302,187632.0,144,586,75.30467987,22756801.21204595,6611147.92138034,307494068992255,40754,353.0,4496,2017-11-18 00:00:00+00:00,11386.0,242.0,2674894.0,11053.28099174,1.47809006,229334874.65109086,155156225.81884268,26360273.7576578,0.00220091542891785,0.07643483659837069,0.000455,0.015801538848477382,7.26082,252.15852593802538,233.67194885,182.09838840361402,0.004454588215663356,34.7286568098404,4612.013391622973,28.44252062983391,6603620.63257536,4484.0,8009.0,28260.21978747,981439.4743697065,21.73749595,754.9140367528456,1.002717705,34.82303905409579,174095.60502367,6046106.518968562,0.09136255241137362,0.08353009453913454,0.07257756224785615,23.49562981456931,465840.0,5485.186685140245,190493.16592614166,0.30318112615372766,3.2983583532602587,649.0,,23.144898723530094,6752602.86664224,3043561.7199855763,2361780.859995756,1347260.28666407,0.36030428589787605,2.775431875610378,1999.7192497130002,999.8596248565001,333.2865416188333,44128.54240382,1532525.0046607545,582057247.441175,88.14213896084719,1826.3684223668956,12060644196.626143,5615974576.725621,3618193258.9878426,60969013.30836733,9.2326644276944,94187212.51047535,14.262965386874908,731628159.700408,110.79197313233283,147044570.53144398,22.267264991886393,117779125.76304726,17.835537853590225,95723326.02751057,14.495582250032923,1429804.5626462207,0.21651827719979247,97153130.5901568,0.01471701996591228,25427402230.332127,127416.0
1303,187776.0,144,737,75.01851261,20951538.75071459,6614448.38391213,309306394851652,41000,340.0,4509,2017-11-19 00:00:00+00:00,13310.0,293.0,3213443.0,10967.38225256,1.48409424,231666352.370376,156099488.57266268,22220635.8334899,0.00331810607517483,0.11628707378064307,0.000419,0.014684365963653582,11.38774005,399.09723721516644,213.22292387,184.20120092374182,0.00437076800058446,35.0462194836601,4568.801253890259,41.748080167619705,6610309.35100968,4877.0,9926.0,31001.86992619,1086498.3378371361,17.33969023,607.6905895792567,0.995233965,34.879187974983296,172113.7652625,6031936.793548728,0.09088112538663233,0.08152820049677452,0.07135316581754757,23.614551193253845,465984.0,6688.718434319831,234414.2943135762,0.36932949713674657,2.7076093508711647,650.0,,23.144898723530094,6755935.732058469,3045561.439235287,2362780.719620611,1347593.5732056997,0.3601265391368923,2.776801738624093,1999.7192497130002,999.8596248565001,333.2865416188333,55288.64379357,1937657.945343356,583994905.3865184,88.34607797853168,1837.4283982210948,12145970122.57164,5683283536.518125,3643791036.771492,61099916.175746165,9.243125084064873,94999572.39691651,14.37142610918897,733198994.108954,110.91750100877847,91108482.62975736,13.78278652206211,61170843.412946485,9.253854874976925,95957740.32182415,14.5163766514448,1430203.6598834358,0.2163595656328825,97387943.98170759,0.014685633574439886,25524790174.313835,127488.0
1304,187920.0,144,667,75.00785808,21256957.12937901,6617744.21746421,308464484956952,40895,397.0,4522,2017-11-19 00:00:00+00:00,13310.0,293.0,3213443.0,10967.38225256,1.48409424,231666352.370376,156099488.57266268,22220635.8334899,0.00331810607517483,0.11628707378064307,0.000419,0.014684365963653582,11.38774005,399.09723721516644,213.22292387,184.20120092374182,0.00437076800058446,35.0462194836601,4568.801253890259,41.748080167619705,6610309.35100968,4877.0,9926.0,31001.86992619,1086498.3378371361,17.33969023,607.6905895792567,0.995233965,34.879187974983296,172113.7652625,6031936.793548728,0.09088112538663233,0.08152820049677452,0.07135316581754757,23.614551193253845,465984.0,6688.718434319831,234414.2943135762,0.36932949713674657,2.7076093508711647,650.0,,23.144898723530094,6759268.597474698,3047561.158484997,2363780.5792454663,1347926.8597473293,0.3599489676629307,2.7781716016378084,1999.7192497130002,999.8596248565001,333.2865416188333,50030.24133936,1753370.8187996955,585748276.2053181,88.61132590048135,1830.988983871772,12103403601.683287,5647950738.718591,3631021080.504986,61230618.42570374,9.262897570194832,94868870.14695895,14.351653623059013,734767421.1084449,111.154770842338,91108482.62975736,13.78278652206211,61170843.412946485,9.253854874976925,96192154.61613773,14.55183857642684,1430602.757120651,0.2164199406041619,97622757.37325838,0.014654398171225323,25622412931.68709,127560.0
1305,188064.0,144,813,74.80553147,22207082.27585789,6621030.79305687,308683945626515,40931,319.0,4536,2017-11-19 00:00:00+00:00,13310.0,293.0,3213443.0,10967.38225256,1.48409424,231666352.370376,156099488.57266268,22220635.8334899,0.00331810607517483,0.11628707378064307,0.000419,0.014684365963653582,11.38774005,399.09723721516644,213.22292387,184.20120092374182,0.00437076800058446,35.0462194836601,4568.801253890259,41.748080167619705,6610309.35100968,4877.0,9926.0,31001.86992619,1086498.3378371361,17.33969023,607.6905895792567,0.995233965,34.879187974983296,172113.7652625,6031936.793548728,0.09088112538663233,0.08152820049677452,0.07135316581754757,23.614551193253845,465984.0,6688.718434319831,234414.2943135762,0.36932949713674657,2.7076093508711647,650.0,,23.144898723530094,6762601.462890927,3049560.8777347077,2364780.4388703215,1348260.1462889588,0.3597715712168273,2.7795414646515235,1999.7192497130002,999.8596248565001,333.2865416188333,60816.89708511,2131402.3235599333,587879678.528878,88.9337619939199,1859.675692304697,12293031618.687138,5740520302.863347,3687909485.606141,61361120.519076385,9.282639776866704,94738368.0535863,14.331911416387142,736333446.2289166,111.39167732240045,91108482.62975736,13.78278652206211,61170843.412946485,9.253854874976925,96426568.91045131,14.58730050140888,1431001.854357866,0.2164803155754413,97857570.76480918,0.014623312669360402,25720270502.4519,127632.0
