,blk,window,time,ticket_count,ticket_price,missed,pow_diff
885,127584,144,1493111224,0,165.76908588,9.0,3239067.10471118
886,127728,144,1493143992,24,109.38805583,5.0,4519704.0723156
887,127872,144,1493179317,2860,40.31958895,8.0,6127709.13760241
888,128016,144,1493232196,61,110.35034524,2.0,7879819.47324289
889,128160,144,1493287735,0,152.45153505,13.0,7873161.3132738
890,128304,144,1493336093,35,103.5472593,9.0,6886735.38126198
891,128448,144,1493378213,2840,40.23356179,3.0,6087370.93306906
892,128592,144,1493421956,14,110.01070819,12.0,5780122.22983913
893,128736,144,1493457179,6,147.58361011,10.0,5596219.54670155
894,128880,144,1493496060,13,98.04335045,14.0,6055854.29838234
895,129024,144,1493536607,2860,35.36301156,7.0,6639742.32340739
896,129168,144,1493581383,59,96.92213459,8.0,7175594.70954858
897,129312,144,1493624695,7,133.98298647,4.0,7315335.0003992
898,129456,144,1493666518,76,91.70807654,8.0,7376239.27813819
899,129600,144,1493709996,2860,39.25329204,8.0,7527280.79086453
900,129744,144,1493755639,22,109.0100935,5.0,7578959.76177346
901,129888,144,1493800078,5,149.2791879,12.0,7395091.7786641
902,130032,144,1493842639,196,101.27502967,14.0,7202293.02275005
903,130176,144,1493886628,2840,54.08115247,5.0,7159428.09321951
904,130320,144,1493925973,5,152.82634306,15.0,7073663.27120661
905,130464,144,1493974921,2,210.51896924,4.0,7357334.95643795
906,130608,144,1494015757,7,143.79160525,10.0,7025391.52961924
907,130752,144,1494066363,2860,52.64025562,13.0,7051750.60326582
908,130896,144,1494101021,11,146.70853696,6.0,6506233.17549455
909,131040,144,1494134518,0,200.16188092,13.0,6899094.23824105
910,131184,144,1494181768,5,134.27310417,7.0,8029436.66289353
911,131328,144,1494225126,2860,47.90894446,13.0,8222796.96484261
912,131472,144,1494271273,21,133.21190358,10.0,8305282.70242097
913,131616,144,1494314668,1,182.41479251,11.0,8070101.58731091
914,131760,144,1494362527,16,122.75494089,4.0,7936585.34348721
915,131904,144,1494406738,2860,45.17583164,9.0,7470866.20706525
916,132048,144,1494450808,10,125.7174331,9.0,7163766.29241595
917,132192,144,1494490326,0,171.08971549,12.0,6944982.15936582
918,132336,144,1494530674,21,114.44828753,7.0,7136703.73330218
919,132480,144,1494576922,2860,42.39480062,6.0,7484291.76662787
920,132624,144,1494613573,14,117.88956419,8.0,7395141.51764215
921,132768,144,1494659589,1,160.71178124,12.0,7949841.29569644
922,132912,144,1494700023,15,107.72044911,8.0,7968162.35386199
923,133056,144,1494740535,2860,39.3912582,7.0,8241472.53249382
924,133200,144,1494789954,53,109.38413289,5.0,8654237.01905594
925,133344,144,1494832310,1,152.66208207,7.0,8256821.39469218
926,133488,144,1494876409,220,104.73525578,13.0,8140486.80679673
927,133632,144,1494920628,2862,58.695909,12.0,8000108.05515335
928,133776,144,1494973258,6,168.90177663,9.0,7838864.77135646
929,133920,144,1495019098,1,238.87091996,13.0,7002572.08358544
930,134064,144,1495051153,2,166.76508588,12.0,6422808.23525288
931,134208,144,1495091110,1346,61.52686341,5.0,7010743.16495568
932,134352,144,1495132577,21,87.53641274,5.0,7615970.75896846
933,134496,144,1495174126,1441,62.21152746,6.0,8100304.64183888
934,134640,144,1495226154,22,99.7804896,10.0,8517735.49235763
935,134784,144,1495270453,46,81.4558756,8.0,7903836.92327599
936,134928,144,1495313965,2880,35.62829838,9.0,7516320.30516608
937,135072,144,1495357931,42,95.63254138,6.0,7301732.30548546
938,135216,144,1495400082,4,128.736587,7.0,7133693.97029722
939,135360,144,1495441737,147,85.89451372,2.0,7136286.84541543
940,135504,144,1495492526,2860,41.26629682,5.0,7267561.54195971
941,135648,144,1495528503,12,112.612469,8.0,6736688.01274432
942,135792,144,1495572104,2,150.53608846,4.0,7048224.63755481
943,135936,144,1495623917,51,99.49988652,10.0,7173487.98580302
944,136080,144,1495669713,2860,39.15931964,3.0,6575414.89333963
945,136224,144,1495704572,19,106.17999601,14.0,6113705.16489566
946,136368,144,1495753303,2,141.61005761,17.0,6495509.2488923
947,136512,144,1495793645,114,93.03405881,4.0,6278128.0901725
948,136656,144,1495833945,2860,41.55048762,5.0,6378690.32058943
949,136800,144,1495879129,3,114.08136093,15.0,6654530.79473445
950,136944,144,1495920048,0,152.39515534,9.0,6639702.22689228
951,137088,144,1495959308,56,100.37975242,12.0,6811940.31584752
952,137232,144,1496000570,2860,39.82285161,4.0,7233233.23131982
953,137376,144,1496042993,15,108.90281646,7.0,7626430.44316046
954,137520,144,1496093776,1,146.07985279,16.0,7901167.39889045
955,137664,144,1496134019,219,96.3939948,5.0,7381637.13031219
956,137808,144,1496179777,2860,52.28336117,10.0,7374557.15935691
957,137952,144,1496225838,4,147.09883691,8.0,7159148.38981892
958,138096,144,1496267443,0,202.00479797,12.0,6830221.15583165
959,138240,144,1496311870,1,137.23811702,8.0,6792078.34592504
960,138384,144,1496351701,2860,49.2777714,8.0,6678500.23421935
961,138528,144,1496389913,9,135.72254333,4.0,6888547.5437937
962,138672,144,1496428629,0,182.70651067,4.0,7430826.75894136
963,138816,144,1496466644,40,120.87933927,7.0,8151289.61167208
964,138960,144,1496522394,2860,46.38356651,8.0,9099518.74997931
965,139104,144,1496567343,49,128.2224049,10.0,8324146.19797857
966,139248,144,1496613976,1,177.77634486,2.0,7802816.34064296
967,139392,144,1496654335,11,121.18908998,11.0,7271021.91937361
968,139536,144,1496693815,2860,44.67474483,5.0,7244337.59996837
969,139680,144,1496738504,26,123.42238223,10.0,7555730.90999052
970,139824,144,1496785590,0,168.47967794,8.0,7581311.41484
971,139968,144,1496826552,75,113.05090873,13.0,7266744.98899574
972,140112,144,1496872683,2860,47.53418694,12.0,7297855.10792513
973,140256,144,1496909102,4,132.56675435,11.0,7072980.70479254
974,140400,144,1496955782,4,180.42908734,13.0,7545257.00356849
975,140544,144,1496997564,67,121.33201265,4.0,7478081.53874406
976,140688,144,1497037050,2860,50.25399479,13.0,7568317.20697156
977,140832,144,1497082652,11,140.3517036,6.0,7957839.18184779
978,140976,144,1497128274,6,192.19848074,6.0,7931489.86149584
979,141120,144,1497165888,13,130.33936128,11.0,7702780.23371164
980,141264,144,1497204728,2811,47.98202466,2.0,8106575.61424464
981,141408,144,1497252194,8,131.10690055,6.0,8767342.1995407
982,141552,144,1497290360,0,174.94139072,12.0,8666037.56924193
983,141696,144,1497336653,26,114.76080076,7.0,9145461.77154122
984,141840,144,1497384418,2814,42.16889303,2.0,9058659.94282183
985,141984,144,1497433844,9,114.87213086,3.0,8565111.90832678
986,142128,144,1497477415,0,152.82145156,5.0,7780288.78529274
987,142272,144,1497517948,36,99.91835144,4.0,7376585.69197327
988,142416,144,1497556006,2860,37.50538763,5.0,7402560.10987753
989,142560,144,1497606304,30,103.41898073,11.0,7885697.02543947
990,142704,144,1497637563,0,141.1879481,5.0,7499351.01192263
991,142848,144,1497680786,42,94.73778616,6.0,8449463.2168821
992,142992,144,1497721932,2860,37.00244747,8.0,8950334.16821334
993,143136,144,1497768188,19,102.30347741,5.0,9438858.3225452
994,143280,144,1497815867,1,139.20189349,13.0,9350161.58175371
995,143424,144,1497862934,62,93.15430073,14.0,8849409.23626705
996,143568,144,1497904511,2860,37.98767736,4.0,8246974.22431575
997,143712,144,1497947819,32,105.50022743,10.0,8103229.88782925
998,143856,144,1497994192,7,145.42115682,5.0,8022055.10444407
999,144000,144,1498031186,28,99.42540337,7.0,7700352.63199916
1000,144144,144,1498068448,2860,38.25177849,6.0,8113634.58999941
1001,144288,144,1498115283,36,106.13749751,6.0,8957407.11023487
1002,144432,144,1498168242,0,146.57608801,5.0,9002659.87521493
1003,144576,144,1498203783,63,99.48346983,4.0,8107352.69590096
1004,144720,144,1498247157,2860,41.1479466,7.0,8387776.06981836
1005,144864,144,1498283679,45,114.89490825,9.0,8512921.20040881
1006,145008,144,1498328426,1,160.62988153,11.0,9300098.54648802
1007,145152,144,1498373668,27,110.50443732,9.0,9532889.27716171
1008,145296,144,1498421164,2860,42.69661923,7.0,9425264.89070242
1009,145440,144,1498465080,16,119.12716543,28.0,8930270.0662768
1010,145584,144,1498504258,1,163.40587387,26.0,8619973.42699448
1011,145728,144,1498546909,44,110.20560203,21.0,8873334.27939634
1012,145872,144,1498591258,2880,43.44606566,22.0,9060302.18091024
1013,146016,144,1498638484,26,122.30103069,10.0,9033355.38397075
1014,146160,144,1498680282,0,170.25098528,21.0,8618892.28144989
1015,146304,144,1498716494,23,116.65786829,17.0,8552054.21817758
1016,146448,144,1498758949,2860,44.46486818,24.0,9265223.86267686
1017,146592,144,1498803792,53,124.44844438,7.0,9723331.24533508
1018,146736,144,1498840627,0,175.21620437,8.0,9767730.80700757
1019,146880,144,1498883474,126,121.24701825,5.0,10570439.64928473
1020,147024,144,1498930714,2860,58.00850994,7.0,11034562.58528116
1021,147168,144,1498980115,0,165.33140257,11.0,10757845.58882236
1022,147312,144,1499030727,1,229.42820188,5.0,9918404.84384867
1023,147456,144,1499066617,3,157.14961972,12.0,8792090.28475471
1024,147600,144,1499100850,2296,57.02528042,10.0,8976640.62702067
1025,147744,144,1499141381,2,130.67992562,14.0,10132379.07494955
1026,147888,144,1499187135,79,145.85512248,9.0,11109150.57349553
1027,148032,144,1499236012,499,89.99547846,4.0,11271552.40153364
1028,148176,144,1499281388,716,69.00226343,4.0,10648654.2687793
1029,148320,144,1499324506,582,70.0130678,9.0,10098968.05937247
1030,148464,144,1499357675,619,69.76052492,8.0,9840465.13586081
1031,148608,144,1499406339,585,70.67812832,5.0,10970046.5000449
1032,148752,144,1499446904,678,69.9271806,8.0,10842609.83738474
1033,148896,144,1499489973,541,73.41537857,6.0,11116338.92667934
1034,149040,144,1499535404,635,70.56370769,4.0,11272245.75107648
1035,149184,144,1499576795,631,69.5544427,11.0,11063097.18425501
1036,149328,144,1499623992,683,69.08011327,2.0,11191698.56639726
1037,149472,144,1499662158,539,70.84970346,4.0,10755951.2684158
1038,149616,144,1499704372,427,72.09568082,4.0,11180886.65059947
1039,149760,144,1499745993,934,72.69811914,7.0,11531630.59341766
1040,149904,144,1499789160,534,74.53458667,5.0,11931188.89846234
1041,150048,144,1499833625,466,75.3478687,3.0,12139054.38101021
1042,150192,144,1499879387,290,75.60924544,9.0,12065787.11176955
1043,150336,144,1499921473,535,74.73162478,6.0,11683826.94210661
1044,150480,144,1499961595,668,74.00938972,3.0,11643737.56258737
1045,150624,144,1500001060,456,73.41380098,4.0,12052296.47538558
1046,150768,144,1500055442,642,71.98814926,6.0,12824041.55218867
1047,150912,144,1500099230,546,70.76646622,6.0,11665356.54631683
1048,151056,144,1500145874,459,69.11081406,3.0,11041876.48064273
1049,151200,144,1500180327,442,66.90812562,2.0,10337970.48150063
1050,151344,144,1500223996,1280,64.30079892,4.0,11082611.96625306
1051,151488,144,1500266211,631,63.91944126,4.0,11403892.07542473
1052,151632,144,1500313356,731,62.35670988,4.0,11702231.36957725
1053,151776,144,1500351772,665,61.01037271,5.0,11329392.162229
1054,151920,144,1500394802,891,59.55595851,5.0,11788174.78701847
1055,152064,144,1500433812,926,58.6431579,5.0,12046354.30975546
1056,152208,144,1500480591,946,58.09896516,5.0,12804477.22737225
1057,152352,144,1500527523,1567,57.89846125,5.0,12655036.14741834
1058,152496,144,1500576206,764,59.69908877,3.0,12062742.4689516
1059,152640,144,1500616389,690,60.45102124,2.0,11086970.35958455
1060,152784,144,1500658630,655,61.07645611,3.0,10987147.63078214
1061,152928,144,1500695497,609,61.56388054,4.0,11059758.69153238
1062,153072,144,1500735584,635,61.80629784,6.0,11976937.62115881
1063,153216,144,1500787048,825,61.94999073,5.0,12938582.34554826
1064,153360,144,1500823862,459,62.51202439,4.0,12223672.01672077
1065,153504,144,1500870004,581,62.17837993,10.0,12795238.57279181
1066,153648,144,1500905643,557,61.80518751,1.0,12647175.51486151
1067,153792,144,1500955121,621,61.13025694,10.0,13771745.56358581
1068,153936,144,1500999789,674,60.42869696,4.0,13346947.61416883
1069,154080,144,1501042213,641,59.73065129,12.0,12921855.61489282
1070,154224,144,1501084924,720,58.8386864,5.0,12826135.93271351
1071,154368,144,1501125579,698,58.0586337,4.0,12850871.34528624
1072,154512,144,1501176241,1720,57.27380227,6.0,13254111.87463082
1073,154656,144,1501211405,499,59.23521554,0.0,12373756.15382018
1074,154800,144,1501253437,738,59.20326754,4.0,13127826.47260397
1075,154944,144,1501300576,674,59.55087846,2.0,13706848.47671882
1076,155088,144,1501345267,798,59.7229665,4.0,13379430.63301614
1077,155232,144,1501394833,627,60.18125631,8.0,12996239.4127729
1078,155376,144,1501434398,696,60.25424698,5.0,11940388.46419496
1079,155520,144,1501473108,603,60.39406414,4.0,11914897.76178762
1080,155664,144,1501512844,1087,60.21443873,4.0,12553890.64602316
1081,155808,144,1501561386,825,61.25239595,2.0,13434523.65635806
1082,155952,144,1501602462,538,62.0560673,7.0,13055187.67214049
1083,156096,144,1501650418,653,62.18652836,1.0,13187819.05867677
1084,156240,144,1501691104,684,62.38544279,41.0,12559626.81410066
1085,156384,144,1501727229,619,62.55978464,68.0,12611199.88254726
1086,156528,144,1501774063,543,62.49350771,7.0,13766744.92975734
1087,156672,144,1501818716,736,62.02721312,1.0,13765538.42424849
1088,156816,144,1501864161,686,61.89065882,6.0,13537242.68111303
1089,156960,144,1501903442,762,61.61378618,5.0,13086887.46723799
1090,157104,144,1501942129,694,61.50297548,4.0,13466115.32976521
1091,157248,144,1501985978,658,61.23656316,4.0,14422630.98564945
1092,157392,144,1502038509,718,60.79605501,3.0,14802230.11295252
1093,157536,144,1502081790,1032,60.4362348,4.0,13515942.00914589
1094,157680,144,1502124478,726,60.95724372,9.0,12890495.93246966
1095,157824,144,1502167067,738,61.03228663,6.0,12658387.1626429
1096,157968,144,1502204996,579,61.16089086,10.0,12631918.8722556
1097,158112,144,1502252092,1026,60.84163606,8.0,13437643.3057124
1098,158256,144,1502289470,510,61.60235012,3.0,13237675.48652749
1099,158400,144,1502328791,785,61.26870591,7.0,14080202.47105829
1100,158544,144,1502371587,740,61.47194764,22.0,15218764.36840794
1101,158688,144,1502421029,948,61.62476547,3.0,15887505.96864388
1102,158832,144,1502466660,601,62.40995024,9.0,15113746.77736845
1103,158976,144,1502504255,727,62.44907549,3.0,14343045.65219093
1104,159120,144,1502549224,671,62.71667339,6.0,14909819.92270453
1105,159264,144,1502598747,663,62.82811863,7.0,14888015.74196693
1106,159408,144,1502640255,660,62.80894948,13.0,13863256.21687051
1107,159552,144,1502683048,774,62.69609409,6.0,13626497.75133849
1108,159696,144,1502722779,691,62.80302151,9.0,13572669.99012443
1109,159840,144,1502770135,889,62.74210772,4.0,14111284.59571847
1110,159984,144,1502813051,818,63.25563807,7.0,13713344.85650498
1111,160128,144,1502849463,744,63.77405665,4.0,13561286.33085007
1112,160272,144,1502886005,654,64.22399199,12.0,14628528.76571626
1113,160416,144,1502932663,719,64.44006186,7.0,16502241.59214733
1114,160560,144,1502986985,519,64.7268733,3.0,16783362.34464441
1115,160704,144,1503032915,817,64.41116279,4.0,14980514.34784386
1116,160848,144,1503073561,545,64.71345841,9.0,13721388.37588918
1117,160992,144,1503110533,799,64.30865276,7.0,13501005.06593973
1118,161136,144,1503151390,716,64.41543898,7.0,14423009.37349145
1119,161280,144,1503196506,787,64.34682761,1.0,15328670.1226857
1120,161424,144,1503238863,745,64.50235838,1.0,15442560.29663338
1121,161568,144,1503278283,581,64.63676086,0.0,15652954.79285897
1122,161712,144,1503328442,819,64.30236044,7.0,16485169.28391508
1123,161856,144,1503377124,686,64.44267379,1.0,15621374.89429416
1124,162000,144,1503417986,735,64.30392803,3.0,14317084.88150425
1125,162144,144,1503462974,894,64.31917588,5.0,14057160.30684259
1126,162288,144,1503502531,631,64.75243629,3.0,13648656.85862185
1127,162432,144,1503536870,687,64.73117288,5.0,14030253.56098308
1128,162576,144,1503584884,692,64.69751962,2.0,15874201.9629528
1129,162720,144,1503622175,741,64.63781517,5.0,15911877.89345721
1130,162864,144,1503671611,586,64.63475524,5.0,17101847.07906239
1131,163008,144,1503722953,658,64.18258405,5.0,16485663.63630911
1132,163152,144,1503760644,448,63.75576436,5.0,14812998.9971034
1133,163296,144,1503811430,1032,62.60230359,7.0,14921960.97553031
1134,163440,144,1503849268,888,62.74913203,1.0,13763815.21174718
1135,163584,144,1503882896,676,62.9208288,3.0,14044590.99404747
1136,163728,144,1503933017,775,62.71683452,7.0,15974064.36960628
1137,163872,144,1503971535,670,62.76001557,6.0,15665443.97116234
1138,164016,144,1504010299,708,62.54024031,6.0,16392266.0130602
1139,164160,144,1504048033,753,62.35813754,5.0,17692979.9102071
1140,164304,144,1504097361,708,62.29912442,8.0,19659464.13288751
1141,164448,144,1504146622,1039,62.14721917,8.0,19256950.58427911
1142,164592,144,1504187122,671,62.89180666,10.0,17820591.43829622
1143,164736,144,1504229235,1197,63.03485258,3.0,17660865.62837317
1144,164880,144,1504271216,853,64.70240347,5.0,17804431.30096836
1145,165024,144,1504306332,639,66.07857426,4.0,18133305.58036745
1146,165168,144,1504354975,635,66.94407416,3.0,20207587.76989524
1147,165312,144,1504400642,744,67.71933284,7.0,19974472.71432464
1148,165456,144,1504437332,627,68.72617218,8.0,19310387.62443359
1149,165600,144,1504485096,536,69.37899503,7.0,20502635.80957354
1150,165744,144,1504528168,625,69.57585388,3.0,20027228.60765027
1151,165888,144,1504567443,767,69.75085512,7.0,19821432.3158464
1152,166032,144,1504610646,547,70.24302089,5.0,20652444.69288854
1153,166176,144,1504649822,636,70.07628895,6.0,21076039.92025763
1154,166320,144,1504698161,741,69.8775851,2.0,22341099.08887715
1155,166464,144,1504749290,630,69.89413812,8.0,21665776.98746749
1156,166608,144,1504790763,684,69.58338069,8.0,19565357.8646167
1157,166752,144,1504825153,663,69.30832382,7.0,18927763.44161545
1158,166896,144,1504863144,641,68.82945316,6.0,20688974.3067891
1159,167040,144,1504918487,957,68.19100902,1.0,23060842.53869709
1160,167184,144,1504962629,685,68.46759597,3.0,21173856.5786585
1161,167328,144,1505009973,764,68.25367658,7.0,20061578.12210342
1162,167472,144,1505053135,626,68.20686378,3.0,18650046.65603691
1163,167616,144,1505091928,635,67.78739756,7.0,17977645.98113115
1164,167760,144,1505131577,578,67.25167133,4.0,18577883.01640674
1165,167904,144,1505178543,1008,66.39590128,6.0,19706327.75137112
1166,168048,144,1505220511,657,66.62970485,2.0,19416098.9362153
1167,168192,144,1505259144,651,66.2339289,7.0,19548660.31149989
1168,168336,144,1505301548,802,65.71823233,13.0,20713919.56593821
1169,168480,144,1505348588,954,65.5597632,8.0,21517375.44639712
1170,168624,144,1505398979,707,65.92141118,4.0,20976721.36907374
1171,168768,144,1505436462,618,65.95886656,7.0,19137625.3317552
1172,168912,144,1505478747,729,65.68285331,7.0,19490788.15408342
1173,169056,144,1505515910,610,65.57711445,10.0,19881647.14766193
1174,169200,144,1505557744,635,65.06850142,6.0,21603624.21031949
1175,169344,144,1505605385,970,64.4649837,10.0,22877069.77715819
1176,169488,144,1505645962,674,64.81544575,5.0,22350636.28077165
1177,169632,144,1505695174,590,64.58846429,11.0,22773770.18082396
1178,169776,144,1505738617,799,64.03407817,7.0,21478703.85934753
1179,169920,144,1505786186,919,63.92362715,5.0,20793442.33901318
1180,170064,144,1505824150,771,64.29427832,10.0,19486988.24146609
1181,170208,144,1505869726,1099,64.49678661,9.0,20029417.6150399
1182,170352,144,1505911283,686,65.7413405,6.0,19753770.22206252
1183,170496,144,1505948150,721,66.31881448,6.0,19994450.81942171
1184,170640,144,1505994224,675,66.97666505,8.0,21717129.86015644
1185,170784,144,1506036632,639,67.47939641,9.0,21857006.41221374
1186,170928,144,1506086541,681,67.76727495,4.0,22130647.93204782
1187,171072,144,1506131111,621,68.07376711,11.0,20654772.51577998
1188,171216,144,1506176136,568,68.11607113,4.0,19641552.94151274
1189,171360,144,1506218289,871,67.83153253,5.0,18761430.11671558
1190,171504,144,1506255072,565,68.20149389,14.0,18551239.29540393
1191,171648,144,1506293101,724,67.87783653,6.0,19917663.31944495
1192,171792,144,1506338283,696,67.81195192,8.0,21988137.96016319
1193,171936,144,1506382674,672,67.65625417,5.0,22532017.3486075
1194,172080,144,1506424967,685,67.33766934,7.0,22493757.17184943
1195,172224,144,1506467203,742,67.00772556,12.0,22713081.52702033
1196,172368,144,1506515269,638,66.79992785,8.0,23082144.06852248
1197,172512,144,1506559124,782,66.3114981,5.0,22018080.15379686
1198,172656,144,1506611071,729,66.09807771,10.0,21340712.53585916
1199,172800,144,1506643321,816,65.83362462,7.0,19103708.70069847
1200,172944,144,1506682337,724,65.85265474,10.0,20501871.19953756
1201,173088,144,1506721260,699,65.73417018,6.0,22346093.74550332
1202,173232,144,1506771712,763,65.49301144,9.0,24576856.97655185
1203,173376,144,1506820470,789,65.43259802,13.0,23664898.52908891
1204,173520,144,1506857371,630,65.50709906,13.0,21839206.48644354
1205,173664,144,1506897266,781,65.22355614,7.0,22540331.91660346
1206,173808,144,1506943628,807,65.20355035,4.0,23822309.02110326
1207,173952,144,1506985932,742,65.36432359,6.0,23593803.79305165
1208,174096,144,1507034587,960,65.46956796,7.0,23725154.83589755
1209,174240,144,1507075065,769,66.29318403,7.0,22374742.58363858
1210,174384,144,1507115453,633,66.87079733,6.0,22404378.00427916
1211,174528,144,1507159082,740,67.10224016,4.0,23174093.17230477
1212,174672,144,1507202212,617,67.53593863,2.0,23447386.55975433
1213,174816,144,1507248460,777,67.60511245,3.0,23603934.01944999
1214,174960,144,1507289054,671,67.984504,8.0,22873262.40529239
1215,175104,144,1507329862,734,68.09248981,6.0,23202457.43684977
1216,175248,144,1507371789,625,68.35687505,10.0,24038454.06677015
1217,175392,144,1507412410,530,68.28763283,3.0,24836676.91974068
1218,175536,144,1507462270,751,67.73943761,9.0,26032172.80424283
1219,175680,144,1507502325,555,67.58871551,12.0,24695540.41956785
1220,175824,144,1507547288,617,66.88405097,15.0,24928464.39396001
1221,175968,144,1507596234,718,66.09911022,15.0,24542295.77142857
1222,176112,144,1507639942,691,65.48569059,10.0,22843798.18744676
1223,176256,144,1507680397,713,64.72922136,5.0,21900979.03631257
1224,176400,144,1507720478,806,64.00439952,16.0,22127530.24935096
1225,176544,144,1507767288,683,63.54093526,18.0,23079236.99748111
1226,176688,144,1507803857,1210,62.88359154,12.0,22601028.83078441
1227,176832,144,1507847306,1222,63.68196419,10.0,24202488.51086311
1228,176976,144,1507893710,772,65.3057168,9.0,24956189.72149715
1229,177120,144,1507936986,768,66.30453152,12.0,24419652.42776235
1230,177264,144,1507981939,704,67.43169786,14.0,24133428.0945587
1231,177408,144,1508025455,633,68.39595134,10.0,23517097.31054692
1232,177552,144,1508068712,602,69.13946025,9.0,23129243.54839388
1233,177696,144,1508116029,735,69.64087938,58.0,22922379.40541217
1234,177840,144,1508157911,575,70.38609607,76.0,21785980.23618927
1235,177984,144,1508199256,698,70.57210964,4.0,21552806.10342259
1236,178128,144,1508238369,707,70.94805097,12.0,21904469.57983863
1237,178272,144,1508276580,508,71.26386153,10.0,23187777.60212582
1238,178416,144,1508322035,584,70.95672429,11.0,25353260.55664445
1239,178560,144,1508364645,901,70.48390194,8.0,25781898.66716691
1240,178704,144,1508410523,745,70.8555844,9.0,26178448.82285714
1241,178848,144,1508459323,632,71.00489685,5.0,25579165.51647125
1242,178992,144,1508499915,602,70.82533196,4.0,23761045.33010611
1243,179136,144,1508540753,696,70.32977439,6.0,23571042.54512713
1244,179280,144,1508585328,1195,69.99013447,13.0,24133428.0945587
1245,179424,144,1508623145,913,71.27993095,9.0,24031098.51944135
1246,179568,144,1508671925,692,72.41533202,6.0,25569647.68744186
1247,179712,144,1508710347,593,73.09430344,15.0,24717191.97356293
1248,179856,144,1508757873,776,73.40992045,10.0,25695135.55877541
1249,180000,144,1508796011,1534,74.13822981,10.0,24921683.90588875
1250,180144,144,1508836163,2236,77.65641833,13.0,26043271.8404472
1251,180288,144,1508880787,608,85.45375227,11.0,27612316.99841784
1252,180432,144,1508932921,169,90.3442676,8.0,27945680.42293615
1253,180576,144,1508978752,101,93.54031408,8.0,25464827.35159923
1254,180720,144,1509020983,131,95.28900694,15.0,23596841.94784848
1255,180864,144,1509059561,282,95.73209884,13.0,22946298.7427999
1256,181008,144,1509109065,411,95.5428993,6.0,23885446.00625652
1257,181152,144,1509146315,559,94.95305584,10.0,22677010.42714242
1258,181296,144,1509185137,586,94.31831818,10.0,23676619.37551143
1259,181440,144,1509223612,256,93.40172022,5.0,25507954.0311804
1260,181584,144,1509276115,355,90.75321601,6.0,28049053.56157045
1261,181728,144,1509322319,436,87.60617002,11.0,26402239.23158198
1262,181872,144,1509367168,2052,84.14047549,16.0,24768976.13336337
1263,182016,144,1509413394,866,86.69668789,12.0,23543282.81107471
1264,182160,144,1509456096,645,87.07308892,9.0,22188707.83338715
1265,182304,144,1509489836,479,86.90634174,15.0,21652550.27787077
1266,182448,144,1509535428,656,85.90301258,20.0,23981827.61271185
1267,182592,144,1509578483,534,85.05123874,7.0,24493090.90131432
1268,182736,144,1509620732,1353,83.60127799,11.0,24793551.85495873
1269,182880,144,1509664282,776,85.08093765,9.0,25224135.68927941
1270,183024,144,1509714665,534,85.51817402,11.0,25338069.51720324
1271,183168,144,1509764610,765,85.0321798,12.0,23441887.52446539
1272,183312,144,1509802701,611,85.1369605,16.0,20958328.10201864
1273,183456,144,1509839418,646,84.70620943,11.0,20955931.35799645
1274,183600,144,1509887640,584,84.20912802,14.0,22654582.46059382
1275,183744,144,1509927405,680,83.24535576,8.0,22196770.91613841
1276,183888,144,1509973919,816,82.39410511,8.0,22870407.70795632
1277,184032,144,1510010448,563,82.03368832,10.0,22342461.04651399
1278,184176,144,1510053177,683,80.87540426,10.0,23905699.79257713
1279,184320,144,1510098839,1310,79.80718123,9.0,24854081.34544961
1280,184464,144,1510147265,597,81.09427386,8.0,24622538.86684284
1281,184608,144,1510190726,832,80.77439123,24.0,23115628.09965311
1282,184752,144,1510233816,562,81.13832229,15.0,22320689.63153941
1283,184896,144,1510271103,596,80.61529415,15.0,21957838.56689234
1284,185040,144,1510313513,699,79.94232198,13.0,23363681.48236294
1285,185184,144,1510351143,944,79.43891533,15.0,24318113.16568244
1286,185328,144,1510399210,604,79.78324567,14.0,26550792.07360363
1287,185472,144,1510448677,773,79.26260074,10.0,26177202.28941479
1288,185616,144,1510495757,678,79.1350824,16.0,24245718.67689865
1289,185760,144,1510542141,839,78.79229628,19.0,22351545.00945295
1290,185904,144,1510579118,649,78.95518817,3.0,20710798.11934901
1291,186048,144,1510622961,745,78.58166726,4.0,21404692.71244184
1292,186192,144,1510670175,677,78.44960297,12.0,21594289.62526514
1293,186336,144,1510706321,639,78.10981821,14.0,20722508.39760262
1294,186480,144,1510754234,759,77.56273185,7.0,22059605.36415072
1295,186624,144,1510795143,676,77.26345676,20.0,21537607.25876592
1296,186768,144,1510834935,670,76.7331109,8.0,21852227.97495777
1297,186912,144,1510875177,775,76.09743234,12.0,22921423.66911274
1298,187056,144,1510917247,683,75.720988,5.0,24321340.73395713
1299,187200,144,1510954590,732,75.10799259,9.0,25384283.38551046
1300,187344,144,1511012736,841,74.65458945,11.0,27855763.73945428
1301,187488,144,1511057687,1006,74.57739097,5.0,24681127.11143037
1302,187632,144,1511104678,586,75.30467987,8.0,22756801.21204595
1303,187776,144,1511142915,737,75.01851261,9.0,20951538.75071459
1304,187920,144,1511183040,667,75.00785808,8.0,21256957.12937901
1305,188064,144,1511220597,813,74.80553147,8.0,22207082.27585789
1306,188208,144,1511268054,828,75.02372323,17.0,24315424.17975143
1307,188352,144,1511314422,668,75.39705084,12.0,24172691.00934374
1308,188496,144,1511361383,484,75.41146272,18.0,23251524.74379851
1309,188640,144,1511394242,747,74.6960595,10.0,21866569.55888787
