,date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,blk,PriceRealised,btc_blk_est,DailyIssuedNtv,DailyIssuedUSD,inf_pct_ann,S2F,age,notes,blk_reward,Sply_ideal,PoWSply_ideal,inflation_ideal,S2F_ideal,CapAvg,PriceAvg,CapDelta,PriceDelta,CapTop,PriceTop,CapS2Fmodel,PriceS2Fmodel,CapPlanBmodel,PricePlanBmodel,CapInflow,PriceInflow,CapFee,PriceFee,MinerIncome,FeesPct,MinerCap,PriceUSD_128DMA,PriceUSD_200DMA
738,2011-01-11 00:00:00+00:00,1564.0,172.0,393449.0,2287.49418604651,3.47434474,1668727.9345,480300.0444248227,16307.420938524,4.38796885521886e-05,1.4330667484259274e-05,0.0,0.0,0.05212907,0.0170248329713,8600.0,61.4339814660782,2808.674,8600.0,2808.674,63.13517604,154.20029862417843,1.0,0.32659,,48.54884445319118,5109550.0,1188.0,1855.0,80930.32,26431.0332088,57.0524830991429,18.63277045534908,1.0,0.32659,105832.35614891,34563.789194672514,,0.03962629313431422,0.06749527880753499,102193.0,0.09400045883195639,105408.0,8600.0,2808.674,0.6143398146607822,1.6277636189869384,738.0,,50.0,5109650.0,5109650.0,0.5143209417474778,1.9443112633181128,166759.26387414627,0.0326367809051964,313540.78055067646,0.06136367792675998,5836574.235595119,1.142287331681874,5951607.073202103,1.164800632776292,11296497.992407564,2.2108596632594972,250981.03497358272,0.049119988056400804,3.9397671464832755,7.710595153160798e-07,250984.9747407292,1.5697223112870033e-05,15662120.013852788,0.1851782598626535,
739,2011-01-12 00:00:00+00:00,1248.0,167.0,317685.0,1902.30538922156,3.37613389,1631584.5817187624,483270.1051746298,16307.420938524,0.000283400809716599,9.034807080642758e-05,0.0,0.0,0.28,0.08926389395675052,8350.0,59.5507923171613,2661.97683763881,8350.0,2661.97683763881,169.96513289,150.8020835325988,1.0,0.318799621274109,,40.06690965953146,5117900.0,988.0,1478.0,30111.47,9599.525232006696,39.8987627959946,12.71971046866859,0.305,0.09723388448860325,58970.37141248,18799.732072692168,,0.03998067253489365,0.06750297330640426,102360.0,0.09442742241439453,105552.0,8350.0,2661.97683763881,0.5955079231716134,1.6792387827085553,739.0,,50.0,5118000.0,5118000.0,0.5134818288393904,1.9474885844748857,168738.75754690924,0.03297031156273261,314531.34762772056,0.061457110851661924,5905856.514141823,1.1539609046956414,6629066.329845379,1.2952707809541764,12526441.726297792,2.4475745376615,253643.01181122154,0.04955997807913823,4.029031040440026,7.872430177299334e-07,253647.04084226198,1.5884399940410107e-05,15915767.05469505,0.18718763190385748,
740,2011-01-13 00:00:00+00:00,1700.0,188.0,383345.0,2039.06914893617,3.31520101,1628430.48,491201.12866006716,16307.420938524,2.263055353902e-05,7.187463803992752e-06,0.0,0.0,0.02493887,0.007920585112,9400.0,66.9163107288436,2985.44,9400.0,2985.44,61.07626594,147.75529677556023,1.0,0.3176,,28.7445782155742,5127300.0,1102.0,1696.0,83949.14,26662.246864,72.9871926121875,23.18073237363075,0.55,0.17468,123786.27867027,39314.52210567775,,0.037848406463892474,0.06749812208196299,102548.0,0.09580112898797948,105696.0,9400.0,2985.44,0.6691631072884364,1.4944039638589333,740.0,,50.0,5127400.0,5127400.0,0.51254046885361,1.9510654490106545,170708.65190919413,0.03329406352450493,320492.47675087303,0.06250706546347454,5974802.816821795,1.1652922233576726,4426814.501980957,0.863381214670676,8505727.426044587,1.6589096456311483,256628.45181122154,0.050051382172141584,4.036951625552026,7.873445332927713e-07,256632.4887628471,1.5730477637547112e-05,16172399.543457896,0.18919045129401674,
741,2011-01-14 00:00:00+00:00,1622.0,181.0,372424.0,2057.59116022099,4.10741466,2054488.6665195774,500190.2254198353,16307.420938524,6.01285833333333e-05,2.4050832398923598e-05,0.0,0.0,0.06493887,0.0259748989908375,9050.0,64.3112326846885,3619.9095528930416,9050.0,3619.9095528930416,93.72833045,184.13085988766224,1.0,0.399990005844535,,66.66250243522292,5136350.0,1080.0,1653.0,54800.4,21919.612316282855,48.8013802744949,19.52006438121659,0.74,0.2959926043249559,80668.68159374,32266.666422150996,0.08182511020788612,0.05490282414154422,0.0734314615392817,102729.0,0.09738242631826789,105840.0,9050.0,3619.9095528930416,0.6431123268468855,1.5549383183228638,741.0,,50.0,5136450.0,5136450.0,0.5116374149461204,1.9545091324200914,173247.43899087928,0.03372967943985112,326942.786428956,0.06365274687841678,6063660.3646807745,1.180538780394789,5079304.591130149,0.9888937847168026,9704148.718995072,1.8893083062865794,260248.3613641146,0.05066795708316501,4.062926524542864,7.910143437543906e-07,260252.42429063914,1.5611483872309892e-05,16432651.967748534,0.19183881071467718,
742,2011-01-15 00:00:00+00:00,1425.0,157.0,302591.0,1927.33121019108,3.93479597,1985661.2,504641.4642492556,17270.7703984514,0.000131337759699625,5.069637524405525e-05,0.0,0.0,0.10493887,0.04050640382,7850.0,55.6986509078185,3030.1,7850.0,3030.1,143.20926615,175.88329780459765,1.0,0.386,,54.42470795327253,5144200.0,799.0,1414.0,35920.86,13865.45196,40.5183857358699,15.640096894045781,1.645,0.63497,57292.99743052,22115.09700818072,0.08172868204922876,0.0555327118907527,0.06962446311613164,102886.0,0.09809911439081988,105984.0,7850.0,3030.1,0.5569865090781851,1.7953756216735015,742.0,,50.0,5144300.0,5144300.0,0.5108566763213654,1.9574961948249618,175686.75764634245,0.03415239641661336,328954.70660291315,0.06394671797420652,6149036.517621986,1.1953338745814677,8356337.2894638805,1.6244192079359046,15639997.68013005,3.040316799527633,263278.4613641146,0.05117967057348365,4.1034329283628646,7.976814525801611e-07,263282.564797043,1.5585661479430222e-05,16695934.532545578,0.19437697500547935,
743,2011-01-16 00:00:00+00:00,1501.0,174.0,283037.0,1626.64942528736,3.89072744,1993090.191,512266.7211477507,18437.6443921663,0.000118028180574555,4.565211996443213e-05,0.0,0.0,0.0862786,0.033371699694,8700.0,61.6254924411496,3365.073,8700.0,3365.073,130.92325806,174.8527746119171,1.0,0.38679,,59.398611363007184,5152900.0,731.0,1333.0,39358.17116416,15223.347024585446,48.5556565027307,18.780842378691208,2.0,0.77358,64724.69011814,25034.86289079537,0.08147161902609429,0.05496248589488312,0.06912626044896698,103060.0,0.09941328594534159,106128.0,8700.0,3365.0730000000003,0.6162549244114964,1.6227050858132577,743.0,,50.0,5153000.0,5153000.0,0.5099941781486512,1.960806697108067,178129.50419654898,0.03456878732297328,334137.21695120167,0.06484449862236831,6234532.646879214,1.2099075563040644,5887809.178518541,1.1426205007895633,11180382.799236774,2.169726328715243,266643.5343641146,0.05174630486990133,4.136804628056865,8.02810966263049e-07,266647.67116874264,1.551412247451796e-05,16962582.20371432,0.19692211934723855,
744,2011-01-17 00:00:00+00:00,1356.0,181.0,244556.0,1351.13812154696,3.48443916,1804101.525,517759.51385127753,18437.6443921663,0.000241335572519084,8.434678259541986e-05,0.0,0.0,0.1580748,0.0552471426,9050.0,63.9922897354682,3162.975,9050.0,3162.975,113.97715346,156.58895363013082,1.0,0.3495,,45.0207468879668,5161950.0,655.0,1220.0,45289.33951424,15828.62416022688,49.4601365828197,17.286317735695484,2.17,0.758415,60341.36663104,21089.30763754848,0.08180319814824676,0.05886174778476373,0.06931229303173933,103241.0,0.10030308582052859,106272.0,9050.0,3162.975,0.6399228973546819,1.5626882615605842,744.0,,50.0,5162050.0,5162050.0,0.5091000668339128,1.964250380517504,180312.01697615092,0.03493098867213958,337447.4968751266,0.065372097148389,6310920.594165282,1.2225846035248855,5167501.714299446,1.001075507182256,9865632.661421187,1.911222050082079,269806.50936411455,0.05226833064328685,4.192051770656865,8.12106233236832e-07,269810.7014158852,1.5537010758499354e-05,17232392.905130204,0.19915555008949454,
745,2011-01-18 00:00:00+00:00,1462.0,141.0,269957.0,1914.58865248227,3.11008305,1617845.31,520193.60358100256,18437.6443921663,8.1473884180791e-05,2.5500511009745776e-05,0.0,0.0,0.05768351,0.0180543617949,7050.0,49.7823563551944,2206.5795,7050.0,2206.5795,64.57525622,137.75488246682022,1.0,0.31299,,30.35818408996251,5169000.0,708.0,1294.0,80046.14,25053.6413586,80.3467335695827,25.14772413994369,1.23,0.3849777,103968.67323904,32541.15503708713,0.07890911655641247,0.06294450939681898,0.07075772559860342,103382.0,0.10063718390036808,106416.0,7050.0,2206.5795,0.4978235635519443,2.0087438064704166,745.0,,50.0,5169100.0,5169100.0,0.5084057185970479,1.9669330289193303,182239.00530460113,0.03525614341354249,337954.5982764014,0.06538104048682558,6378365.185661039,1.233965019473987,12327751.931463022,2.384939433442256,22705343.869631838,4.392598930089347,272013.08886411454,0.052623928973518,4.210106132451765,8.144914166089698e-07,272017.298970247,1.5477347023110698e-05,17504410.204100452,0.20112031571449454,
746,2011-01-19 00:00:00+00:00,1523.0,169.0,281867.0,1667.85207100592,3.07260733,1620490.0755,527399.013247584,18437.6443921663,6.84931506849315e-05,2.143767123287671e-05,0.0,0.0,0.05,0.0156495,8450.0,59.5708312006876,2644.7655,8450.0,2644.7655,104.44467576,137.30809967728717,1.0,0.31299,,17.224719101123583,5177450.0,730.0,1354.0,49571.22,15515.2961478,43.8350396662629,13.719929065143624,2.035,0.63693465,59352.64370812,18576.78395420448,0.07888736544153943,0.06020721097079629,0.0707310913773639,103551.0,0.10186462703600885,106560.0,8450.0,2644.7655,0.595708312006876,1.678673907757153,746.0,,50.0,5177550.0,5177550.0,0.5075759770547846,1.9701484018264839,184164.37487648253,0.035570478686705334,343234.63837110146,0.06629414834930351,6445753.120676888,1.2449667540346867,6621348.172403281,1.278882108451705,12512459.50892838,2.416722422993632,274657.8543641145,0.05304886659728525,4.225755632451765,8.161847304081672e-07,274662.08011974697,1.5385289555112315e-05,17779072.2842202,0.20307976883949452,
747,2011-01-20 00:00:00+00:00,1474.0,186.0,267946.0,1440.56989247312,3.78751517,2022832.5,534079.0486610183,18437.6443921663,0.000129995554072096,5.069826608811744e-05,0.0,0.0,0.09736667,0.0379730013,9300.0,65.4456065937244,3627.0,9300.0,3627.0,129.77536046,169.7779265068316,1.0,0.39,,61.53348971306991,5186750.0,749.0,1381.0,39967.14,15587.1846,38.162548493664,14.88339391252896,1.75,0.6825,52702.47946975,20553.9669932025,0.07997024246136074,0.0686216058110418,0.0760537310254207,103737.0,0.10296988454446777,106704.0,9300.0,3627.0,0.6544560659372439,1.5279864486669612,747.0,,50.0,5186850.0,5186850.0,0.5066658954856994,1.9736872146118722,186622.48734322522,0.035980621264419,347456.56131779304,0.06698926328004878,6531787.057012883,1.259321744254665,4780909.252347724,0.9217543263792787,9156931.686074654,1.7654468956619567,278284.8543641145,0.053653030195038226,4.263728633751765,8.220424415581559e-07,278289.1180927483,1.5321219395760736e-05,18057361.40231295,0.20564234696449452,
748,2011-01-21 00:00:00+00:00,1931.0,174.0,377296.0,2168.36781609195,4.03324208,2181621.4095,540910.1084965528,18437.6443921663,5.17272131147541e-05,2.1720774059016393e-05,0.0,0.0,0.05048576,0.0211994754816,8700.0,61.1207883821421,3653.217,8700.0,3653.217,115.18419672,180.38280793949437,1.0,0.41991,,67.964,5195450.0,976.0,1780.0,45105.58,18940.2840978,33.9319800441461,14.24837774033739,1.055,0.44300505,60398.92447858,25362.112377800528,0.07983934291452971,0.0693579726114456,0.07650427645864252,103911.0,0.10411227294970653,106848.0,8700.0,3653.217,0.6112078838214207,1.6361045504644938,748.0,,50.0,5195550.0,5195550.0,0.5058174784190317,1.976997716894977,189286.03730605135,0.03643303993033353,351624.07119050145,0.067679233019373,6625011.305711797,1.2751563975616738,6057873.746446518,1.165995966941558,11489794.517368173,2.211510940797847,281938.0713641145,0.054266342927776136,4.284928109233365,8.247462893942518e-07,281942.35629222373,1.5197887134035944e-05,18339303.758605175,0.20845101883949452,
749,2011-01-22 00:00:00+00:00,2184.0,165.0,530184.0,3213.23636363636,4.1752733,2289812.881895383,548422.275556725,18437.6443921663,0.000373594068471338,0.00016439466352506397,0.0,0.0,0.46923415,0.20647969738748012,8250.0,57.8674789092377,3630.2931136762127,8250.0,3630.2931136762127,111.5592222,187.48048927977916,1.0,0.44003552893045,,76.03524567490777,5203700.0,1256.0,2224.0,46645.18,20525.536453356046,30.7558035465468,13.533646281285732,0.6,0.26402131735827,68400.90708752,30098.82932957943,0.07959281944063254,0.06948105928458322,0.0766584100868799,104076.0,0.10539083259156465,106992.0,8250.0,3630.2931136762127,0.5786747890923766,1.7280863428808635,749.0,,50.0,5203800.0,5203800.0,0.5050155655482532,1.9801369863013698,192086.7397655038,0.036913492277706975,356335.5357912212,0.06847734031385767,6723035.891792633,1.2919722297197442,7321026.152173471,1.4068885893063534,13777356.443448301,2.6476077489955805,285568.3644777907,0.05487794539996362,4.491407806620845,8.631181287585459e-07,285572.85588559735,1.5727712610123342e-05,18624876.614490774,0.21140520265926366,
750,2011-01-23 00:00:00+00:00,1918.0,170.0,364688.0,2145.22352941176,4.11467439,2305877.28,560403.3420423345,18437.6443921663,0.00039284375273523,0.00017379407621006575,0.0,0.0,0.35905919,0.158847785656,8500.0,59.5238095238095,3760.4,8500.0,3760.4,81.50909264,185.3372560663994,1.0,0.4424,,78.38709677419355,5212200.0,914.0,1679.0,63946.24,28289.816576,47.8002095620191,21.14681271023725,1.1,0.48664,80256.55185463,35505.49854048831,0.07955249146096613,0.06934690245289918,0.07665255103002096,104246.0,0.10751762059060176,107136.0,8500.0,3760.4,0.5952380952380952,1.68,750.0,,50.0,5212300.0,5212300.0,0.5041920073671892,1.9833713850837138,194901.37430642857,0.03739330307862871,365501.9677359059,0.07012431751197304,6821548.100725,1.308765607752005,6639477.324953586,1.2738339520650754,12545301.224254932,2.4069109443718455,289328.76447779074,0.05550991222090303,4.650255592276846,8.921867143004577e-07,289333.414733383,1.607230743314593e-05,18914210.029224157,0.21439269854982473,
751,2011-01-24 00:00:00+00:00,2090.0,188.0,438874.0,2334.43617021277,3.8538566,2192549.84,568923.5657247783,18437.6443921663,0.000207612456747405,8.717647058823537e-05,0.0,0.0,0.24,0.100776,9400.0,65.7078290179255,3947.06,9400.0,3947.06,99.32761354,174.50882360687194,1.0,0.4199,,68.02721088435374,5221600.0,1156.0,2122.0,52569.47,22073.920453,35.2609552001696,14.806075088551214,1.03,0.432497,74823.74693476,31418.491337905725,0.07969158980517062,0.07054380449822072,0.07700694061761358,104434.0,0.10895579242469326,107280.0,9400.0,3947.06,0.6570782901792555,1.52188866219761,751.0,,50.0,5221700.0,5221700.0,0.5032843709902906,1.9869482496194824,197557.82173421257,0.037834729150875705,371365.74399056577,0.07112106327381756,6914523.76069744,1.3242155202806496,4715169.298841556,0.9030123523137651,9036186.61590749,1.7305397992775184,293275.82447779074,0.05616589253826236,4.751031592276846,9.098804183156208e-07,293280.575509383,1.6199612211020243e-05,19207490.60473354,0.21719660479982472,
752,2011-01-25 00:00:00+00:00,1410.0,156.0,255885.0,1640.28846153846,3.73958941,2144054.0,573339.4140009292,18437.6443921663,0.000166749565826331,6.836732198879571e-05,0.0,0.0,0.11905919,0.0488142679,7800.0,54.4421922209049,3198.0,7800.0,3198.0,169.78527329,171.32049473651503,1.0,0.41,,54.739095736585,5229400.0,714.0,1293.0,30800.08,12628.0328,37.6021229288786,15.416870400840226,1.55,0.6355,48619.54494704,19934.0134282864,0.07882311967586832,0.07048708462030935,0.07709856973488682,104590.0,0.1096377048994013,107424.0,7800.0,3198.0,0.5444219222090488,1.8368106779065683,752.0,,50.0,5229500.0,5229500.0,0.5025337030308825,1.9899162861491628,200142.8100187621,0.03827261445266419,373196.6039821671,0.07136509044673711,7004998.350656673,1.3395415058432465,9043301.934662677,1.7293192210698507,16870588.935558654,3.2261041296436788,296473.82447779074,0.05669365978463892,4.799845860176846,9.178578537072792e-07,296478.6243236509,1.6189517443716595e-05,19503969.229057193,0.21990988604982473,
753,2011-01-26 00:00:00+00:00,1771.0,180.0,336956.0,1871.97777777778,3.28267628,2174381.9436755115,662380.8617417753,18437.6443921663,0.000616686819830713,0.00025597752862373545,0.0,0.0,0.51,0.21169341617182935,9000.0,62.709987782529,3735.766167738165,9000.0,3735.766167738165,11.2381286,150.09305958764276,1.0,0.415085129748685,,56.762853058772414,5238400.0,827.0,1495.0,466127.43,193482.5647609711,326.583210702341,135.55983438812333,1.62,0.6724379101928697,488241.9,202661.9524102445,0.07854812588661426,0.07043023798856322,0.07708891447039887,104770.0,0.12644717122437676,107568.0,9000.0,3735.766167738165,0.6270998778252902,1.5946423135464232,753.0,,50.0,5238500.0,5238500.0,0.5016703254748497,1.9933409436834093,202761.16430743152,0.03870669752356283,459619.69743434375,0.08774047370081393,7096640.750760104,1.354734413324699,5542683.055836297,1.0580870219601972,10551320.078965377,2.014225732850752,300209.5906455289,0.05730940566690763,5.011539276348675,9.566927451795728e-07,300214.60218480526,1.6693189604627176e-05,19804183.831242,0.22266756881483787,
754,2011-01-27 00:00:00+00:00,1472.0,160.0,264146.0,1650.9125,3.29852211,2209783.68,669931.4434014856,20649.5128773971,0.000278184480234261,0.00011717130307467073,0.0,0.0,0.19,0.080028,8000.0,55.6572125648063,3369.6,8000.0,3369.6,8.80000248,128.64375744457683,1.0,0.4212,,49.89323843416369,5246400.0,683.0,1243.0,596181.65,251111.71098,492.942557569743,207.62740524837577,2.27,0.956124,612727.59905919,258080.86472373083,0.07850899622766397,0.06992842835542605,0.07683266716024462,104930.0,0.12769355051110964,107712.0,8000.0,3369.6000000000004,0.5565721256480635,1.7967123287671232,754.0,,50.0,5246500.0,5246500.0,0.5009053654817497,1.996385083713851,205419.47227523627,0.03915436723757935,464511.9711262493,0.08853918327353029,7189681.52963327,1.370402853315277,8377899.648926561,1.5968854164620618,15678685.164005259,2.988465455170261,303579.1906455289,0.05786428610962353,5.091567276348675,9.704878157114736e-07,303584.28221280524,1.6771511486815412e-05,20107768.113454804,0.22546874068983785,
755,2011-01-28 00:00:00+00:00,1790.0,158.0,347866.0,2201.6835443038,3.44964227,2335452.5145879616,677012.956965208,22012.3813379938,0.000114464099895942,5.087746606246796e-05,0.0,0.0,0.11,0.04889324488603159,7900.0,54.8788611232705,3511.4239509059053,7900.0,3511.4239509059053,140.6139399,135.08309030631747,1.0,0.444484044418469,,48.161348139489675,5254300.0,961.0,1764.0,37366.85,16608.96861517827,27.4578117913832,12.204559235915132,1.935,0.8600766259497375,48435.58,21528.84249215431,0.07813703782449569,0.0696624822730937,0.0737242876192555,105088.0,0.1288493152209063,107856.0,7900.0,3511.4239509059053,0.5487886112327046,1.8221952488295474,755.0,,50.0,5254400.0,5254400.0,0.5001522533495737,1.9993911719939117,208236.97629945946,0.039631725691235645,468775.9806657486,0.08921758952967067,7288294.170481081,1.3871103991932476,8796575.188723397,1.6741669087648967,16429076.347756486,3.1267868884069214,307090.6145964348,0.058445580685616505,5.140460521234707,9.783340352158627e-07,307095.755056956,1.6738950104606048e-05,20414863.86851176,0.22845782017551874,
756,2011-01-29 00:00:00+00:00,2012.0,161.0,470966.0,2925.25465838509,3.35970677,2310171.65,687611.0939998929,22012.3813379938,0.000339062352941177,0.0001488483729411767,0.0,0.0,0.39195608,0.17206871912,8050.0,55.8353207217308,3533.95,8050.0,3533.95,104.99551474,132.6309563434506,1.0,0.439,,46.333333333333336,5262350.0,1156.0,2088.0,50119.76,22002.57464,31.160780651341,13.6795827059387,1.23,0.53997,65063.71,28562.96869,0.07812620713472922,0.06977978794436007,0.07229119421334203,105249.0,0.130666165116325,108000.0,8050.0,3533.95,0.5583532072173079,1.7909810261209904,756.0,,50.0,5262450.0,5262450.0,0.4993871675740387,2.002454337899543,211013.64033340997,0.04009874682098492,476597.45366648294,0.0905674182953401,7385477.411669349,1.4034561387344722,8285726.425635265,1.5745297111813668,15513277.763347186,2.9479752892428643,310624.5645964348,0.059027728029575156,5.312529240354707,1.0095355193696177e-06,310629.87712567515,1.710244130253239e-05,20725493.745637435,0.23140193335859882,
757,2011-01-30 00:00:00+00:00,3365.0,156.0,1049800.0,6729.48717948718,3.62408311,2514610.089949152,693861.0436357482,22012.3813379938,0.00108004895865237,0.0005153367568411382,0.0,0.0,2.82108788,1.3460596088690573,7800.0,54.0212327922355,3721.707864406779,7800.0,3721.707864406779,149.43717381,143.38925624646112,1.0,0.477142033898305,,59.047344632768336,5270150.0,2612.0,5039.0,35266.66,16827.205881199996,85.7958062299147,40.936785484486364,2.0,0.95428406779661,432325.06759254,206280.4620563267,0.07830709313587352,0.07090612998598739,0.07219905994863778,105405.0,0.13165868972149716,108144.0,7800.0,3721.707864406779,0.5402123279223552,1.851123990165086,757.0,,50.0,5270250.0,5270250.0,0.4986480717233528,2.005422374429224,214052.68578145187,0.04061605187356183,479808.35785429634,0.09104263784793533,7491844.002350816,1.421561815574664,9289660.064958367,1.7626936737964511,17310945.56732076,3.2847159127009213,314346.2724608416,0.059646551324125795,6.658588849223765,1.2634533835324924e-06,314352.9310496908,2.1181888862907468e-05,21039846.676687125,0.2346436679984293,
758,2011-01-31 00:00:00+00:00,2089.0,170.0,471771.0,2775.12352941176,3.88967746,2772013.740152104,712659.0240644913,22012.3813379938,0.000740367658767773,0.00038879435516060186,0.0,0.0,0.78108788,0.4101780446944347,8500.0,58.7744972672937,4463.663397136177,8500.0,4463.663397136177,58.15095464,154.31113460929086,1.0,0.525136870251315,,75.04562341710499,5278650.0,1055.0,1965.0,90774.95,47669.27314021961,77.7979286632315,40.85456077024446,3.93,2.063787900087668,152872.92982325,80279.21191353042,0.0784159878044782,0.07233011083155085,0.07180002623357401,105575.0,0.13500781905685946,108288.0,8500.0,4463.663397136177,0.5877449726729372,1.7014182111200644,758.0,,50.0,5278750.0,5278750.0,0.49784513379114376,2.0086567732115674,217422.85844860686,0.041189102980611875,495236.1656158844,0.0938187160762476,7609800.04570124,1.4416186043214156,6937202.3598257415,1.3142001003714476,13084120.131847037,2.4786868104244526,318809.9358579778,0.060396111857762454,7.0687668939182,1.3391239983552992e-06,318817.0046248717,2.2171862828444463e-05,21358663.681312,0.23826176854726772,
759,2011-02-01 00:00:00+00:00,1901.0,164.0,424267.0,2586.99390243902,5.02344554,3740499.8614836344,744608.4233075606,22012.3813379938,0.000901639344262295,0.0006379189578522768,0.0,0.0,0.77,0.5447827900058444,8200.0,56.6121603601388,5801.582958503797,8200.0,5801.582958503797,57.26478016,200.94178226559822,1.0,0.707510116890707,,135.86029165940158,5286850.0,854.0,1554.0,92322.89,65319.37869558788,82.3212682077027,58.24313009222298,4.605,3.2580840882817057,127927.25079477,90509.82416331451,0.08115772116848262,0.08837285337097832,0.08063136565325288,105739.0,0.14084160195722606,108432.0,8200.0,5801.582958503797,0.5661216036013883,1.7664049448713666,759.0,,50.0,5286950.0,5286950.0,0.49707298158673713,2.01177701674277,222058.48608417925,0.04200204017215908,522549.93722338136,0.09883956178506698,7772047.012946274,1.470071406025568,7898644.540393897,1.4940171444988788,14817807.94067529,2.8027668537362116,324611.5188164816,0.06139979738719305,7.613549683924044,1.4400918664089286e-06,324619.1323661655,2.3453792228537147e-05,21683282.813678164,0.24330481633547635,
760,2011-02-02 00:00:00+00:00,1491.0,158.0,307923.0,1948.87974683544,4.95514811,3840996.0224167127,775152.6166155469,22012.3813379938,8.0027166437414e-05,5.805449321901646e-05,0.0,0.0,0.05817975,0.04220561657022499,7900.0,54.4596062137023,5730.935091759201,7900.0,5730.935091759201,57.49702076,202.0669381947794,1.0,0.725434821741671,,145.91010906497323,5294750.0,727.0,1317.0,92087.38,66803.39209495753,81.4592794559453,59.09339787132864,3.99,2.8944849387492675,107281.87104348,77826.00499653985,0.08116191322516488,0.08796255715892198,0.07528507675271208,105897.0,0.1464002297777132,108576.0,7900.0,5730.935091759201,0.5445960621370225,1.8362233396913474,760.0,,50.0,5294850.0,5294850.0,0.496331340831185,2.014783105022831,226813.9887600433,0.04283752561689283,548338.6278555036,0.10356270416082036,7938489.606601516,1.499313396591249,9033293.153467845,1.7060849244001786,16852688.197019238,3.1829053679624604,330342.4539082408,0.06239056686495883,7.6557553004942696,1.4459144058726606e-06,330350.10966354125,2.3174671587945258e-05,22013632.923341706,0.24848633492840447,0.18197303531560494
761,2011-02-03 00:00:00+00:00,1273.0,160.0,233656.0,1460.35,4.68663449,3679569.5689037107,785119.8079635915,22012.3813379938,0.000249625569422777,0.00017321477513899597,0.0,0.0,0.16000999,0.11103067086409638,8000.0,55.0657677620103,5551.186940970192,8000.0,5551.186940970192,99.45901722,190.5520693863521,1.0,0.693898367621274,,132.11184733944606,5302750.0,641.0,1196.0,53315.93,36995.83679521011,50.4437874776338,35.00286178736456,3.12,2.1649629069783747,60330.76982325,41863.422697687995,0.08116283629076251,0.08896653748694223,0.07565262174164161,106057.0,0.1480589897625933,108720.0,8000.0,5551.186940970192,0.5506576776201028,1.8160102739726027,761.0,,50.0,5302850.0,5302850.0,0.4955825640928934,2.0178272450532724,231345.16406206912,0.0436273940996783,553774.6439015224,0.10443159566291497,8097080.742172419,1.5269587934887405,8693621.454984749,1.639455274147329,16244692.169559192,3.0634467341585387,335893.64084921096,0.06334329184842034,7.766785971358366,1.4646713443700657e-06,335901.4076351823,2.3122219183415155e-05,22349534.33097689,0.25342379172450324,0.1850133271537113
762,2011-02-04 00:00:00+00:00,1505.0,194.0,291246.0,1501.26804123711,5.36029838,4308178.987410872,803719.9943249254,22012.3813379938,0.000173107170868347,0.00014038281322274206,0.0,0.0,0.12359852,0.10023332864103802,9700.0,66.6453331325471,7866.302022209237,9700.0,7866.302022209237,111.63015389,223.501784894569,1.0,0.810958971361777,,171.299680042534,5312450.0,714.0,1271.0,47589.74,38593.326597774416,43.2524203024154,35.075938277354034,3.71,3.008657783752193,54973.82620437,44581.517550517,0.08184188195900315,0.09177742295367486,0.0776138743936074,106251.0,0.15128989342486523,108864.0,9700.0,7866.302022209236,0.6664533313254712,1.5004801581697502,762.0,,50.0,5312550.0,5312550.0,0.4946776971510856,2.0215182648401826,236688.32765754592,0.04455351629804439,567031.6666673794,0.10673637712682085,8284091.468014107,1.5593730704315536,4489451.276349764,0.8450811351353451,8621072.697535563,1.6228054282930782,343759.9428714202,0.06470836297215413,7.867019299999404,1.4808646293140461e-06,343767.8098907202,2.2884688658022514e-05,22693302.14086761,0.25927573681326715,0.18866412201052019
